KEY,Portuguese
RESULT_TYPE.NOT_OPENED_ROOM,Você não pode participar dessa sala privada.
RESULT_TYPE.ROOM_LEFT,A sala foi dispersa devido a uma falha na conexão à internet.
RESULT_TYPE.CHALLENGE_RAID_DATA_NOT_FOUND,Os Dados da Incursão de Desafio não existem.
RESULT_TYPE.NO_EVENT_DUNGEON_DATA,Os Dados da Masmorra de Evento não existem.
RESULT_TYPE.NO_RESET_COUNT,Não há mais oportunidades de Reinício.
RESULT_TYPE.NO_RESET_CURRENCY_TYPE,Não há mais moedas de Reinício.
RESULT_TYPE.NO_RESET_AMOUNT,Não há mais Reinícios disponíveis.
RESULT_TYPE.INVALID_ACHIEVEMENT_INDEX,Número de Conquista Errado.
RESULT_TYPE.NOT_ENOUGH_EVENT_GIFT,Não há Presentes de Evento suficientes.
RESULT_TYPE.MISSING_EVENT_WORLD_BOSS_INDEX,O número de evento do Chefe de Mundo não existe.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_EXIST,O evento de Chefe de Mundo não existe.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_ACTIVE,O evento de Chefe de Mundo está bloqueado.
RESULT_TYPE.EVENT_WORLD_BOSS_DATA_NOT_FOUND,Os dados do evento de Chefe Mundo estão indisponíveis.
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_CHAPTER,Evento de Chefe de Mundo não disponível.
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_DUNGEON,Evento de Chefe de Mundo não disponível.
RESULT_TYPE.EVENT_WORLD_BOSS_CANCELED,O evento de Chefe de Mundo foi cancelado.
RESULT_TYPE.EVENT_WORLD_BOSS_SEASON_CHANGED,A Temporada do Evento de Chefe de Mundo foi alterada.
RESULT_TYPE.STARTED_EVENT_WORLD_BOSS_NOT_FOUND,Os dados do evento de Chefe Mundo estão indisponíveis.
RESULT_TYPE.EVENT_WORLD_BOSS_HP_ERROR,PV do Evento de Chefe de Mundo Inválido.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_PLAYABLE_TIME,Evento de Chefe de Mundo não disponível.
RESULT_TYPE.CHALLENGE_RAID_SCORE_ERROR,Pontuação da Incursão de Desafio Inválida.
RESULT_TYPE.EVENT_WORLD_BOSS_LEVEL_CHANGED,O Nível do Evento de Chefe de Mundo foi alterado.
RESULT_TYPE.CRAFT_DATA_NOT_OPENED,Não é possível fabricar o item.
RESULT_TYPE.NOT_ENOUGH_SKILL_POINT,Pontos de Transcendência insuficientes.
RESULT_TYPE.IS_NOT_UNEQUIP_TYPE,Esse item não pode ser removido.
RESULT_TYPE.NOT_OPEN_PAGE,A página do poder não está aberta.
RESULT_TYPE.PAGE_NOT_FOUND,A página não existe.
RESULT_TYPE.ALREADY_HAVE_PAGE,Você já comprou essa página.
RESULT_TYPE.SKILL_TYPE_ALREADY_LEARNED,Você já adquiriu o mesmo tipo de poder.
RESULT_TYPE.NOT_CORRECT_OPTION_COUNT,Número de opção inválido.
RESULT_TYPE.NOT_ENOUGH_HIDEOUT_DUNGEON_COUNT,Não há chaves suficientes para a Masmorra Superior.
RESULT_TYPE.CHAPTER_INDEX_NOT_FOUND,O capítulo não existe.
RESULT_TYPE.RESET_GEM_NOT_FOUND,Não é possível reiniciar os dados de custo.
RESULT_TYPE.INVAID_RESET_GEM,Reiniciar os dados de custo não existe.
RESULT_TYPE.SELECT_ITEM_DATA_NOT_FOUND,Não é possível encontrar os dados do bilhete.
RESULT_TYPE.IMPOSSIBLE_SELECT_ITEM,Esse item não está incluso na lista.
RESULT_TYPE.PURCHASE_MARKETING_DATA_NOT_FOUND,Não é possível encontrar os dados do produto.
RESULT_TYPE.PURCHASE_MARKETING_NOT_OPENED,Este produto não está à venda.
RESULT_TYPE.NOT_AVAILABLE_REPEAT_COOLTIME,Este produto não está à venda.
RESULT_TYPE.REMAIN_REPEAT_COOLTIME,Este produto não está à venda.
RESULT_TYPE.NOT_ENOUGH_LUA_POINT,Símbolo de Lua insuficiente
RESULT_TYPE.BAN_PICK_PENALTY_USER_BLOCKED,Você recebeu uma penalidade devido à pouca partiipação.\nA partida não ficará disponível por {1} min.
RESULT_TYPE.SENSITIVE_WORD,This name is already in use.
RESULT_TYPE.INVALID_BROADCAST_NAME_IN_THIS_SERVER,Você só pode digitar Alfabeto japonês/romano e números.
RESULT_TYPE.INVALID_GUILD_NAME_IN_THIS_SERVER,Você só pode digitar Alfabeto japonês/romano e números.
RESULT_TYPE.INVALID_NICK_IN_THIS_SERVER,Você só pode digitar Alfabeto japonês/romano e números.
RESULT_TYPE.SENSITIVE_WORD_NAME,Esse nome já está em uso.
RESULT_TYPE.NOT_JOINED_PARTY_DUNGEON_ROOM,Você não entrou no Lobby.
RESULT_TYPE.SERVER_CLOSED,O servidor está fechado.
RESULT_TYPE.COUPON_MISMATCH,Cupom inválido.
RESULT_TYPE.NOT_ENOUGH_COUPON_ITEM,Não há cupons suficientes.
RESULT_TYPE.COUPON_ITEM_DATA_NOT_FOUND,Cupom inválido.
RESULT_TYPE.INVALID_COUPON_ITEM_TYPE,Cupom inválido.
RESULT_TYPE.INVAILD_PRICE_TYPE,Produtos inválidos.
RESULT_TYPE.PARTY_DUNGEON_LEVEL_MISMATCH,Um membro da equipe não pode entrar na equipe.
RESULT_TYPE.CENSORED_GUILD_INTRODUCE,Uma palavra banida foi incluída na descrição da Guilda.
RESULT_TYPE.CENSORED_GUILD_NOTICE,Uma palavra banida foi incluída no anúncio da Guilda.
RESULT_TYPE.INVALID_NOTICE_IN_THIS_SERVER,Não é possível usar outros idiomas.
RESULT_TYPE.ACCUMULATE_LOGIN_REWARD_TABLEA_NOT_FOUND,Não é possível encontrar os dados da recompensa por acesso.
RESULT_TYPE.IS_NOT_CONDITION,Ainda não é possível receber essa recompensa.
RESULT_TYPE.TITLE_DATA_NOT_FOUND,Não existe dados para o título.
RESULT_TYPE.TITLE_NOT_FOUND,Você não possui este título.
RESULT_TYPE.TITLE_EXPIRED,O título expirou.
RESULT_TYPE.EQUIP_DETAIL_DATA_NOT_FOUND,Não foi possível encontrar os detalhes do equipamento.
RESULT_TYPE.NO_MORE_ROULETTE,Você não pode mais girar a roleta.
RESULT_TYPE.REWARD_DATA_NOT_FOUND,Dados de recompensa inválidos.
RESULT_TYPE.NOT_COMPLETED_REQ_DUNGEON,O capítulo cuja entrada foi solicitada não foi concluído.
RESULT_TYPE.INVALID_PRICE_TYPE,Produtos inválidos.
RESULT_TYPE.LIMIT_OPEN_COUNT,Você excedeu o número máximo de Incursões da Guilda que pode ter abertas.
RESULT_TYPE.CHALLENGE_RAID_RANK_ERROR,Os Dados da Incursão de Desafio não existem.
RESULT_TYPE.INVALID_BUILDING_LEVEL,Não é possível encontrar as informações de nível.
RESULT_TYPE.NOT_ENOUGH_TRAINING_CENTER_LEVEL,Expansão de poder inválida.
RESULT_TYPE.ALREADY_APPLIED,Solicitação para participar em andamento...
RESULT_TYPE.GUILD_SUPPRESS_ALREADY_COMPLETED,Esta área já foi concluída.
RESULT_TYPE.GUILD_SUPPRESS_NOT_BATTLE_STATE,Não está disponível neste horário.
RESULT_TYPE.GUILD_SUPPRESS_RAID_DATA_NOT_FOUND,Impossível encontrar Informações de Conquista da Guilda nas Informações do Jogador.
RESULT_TYPE.GUILD_SUPPRESS_SESSION_NOT_FOUND,A masmorra não existe.
RESULT_TYPE.GUILD_SUPPRESS_BATTLE_RESULT_ERROR,"Devido a um erro de rede, há um atraso no servidor para processar as informações do usuário. Tente mais tarde."
RESULT_TYPE.GUILD_SUPPRESS_NOT_COMPLETED_REQ_DUNGEON,O capítulo cuja entrada foi solicitada não foi concluído.
RESULT_TYPE.GUILD_SUPPRESS_SESSION_DATA_NOT_FOUND,Não foi possível encontrar os detalhes solicitados.
RESULT_TYPE.GUILD_SUPPRESS_PLAY_INFO_NOT_FOUND,Não foi possível encontrar os dados.
RESULT_TYPE.GUILD_SUPPRESS_NOT_APPLIED,Você não solicitou participar de uma Conquista da Guilda.
RESULT_TYPE.GUILD_SUPPRESS_DUNGEON_DATA_NOT_FOUND,As informações desta masmorra não existem.
RESULT_TYPE.NOT_APPLIABLE,O Período de Solicitação de Conquista de Guilda ainda não começou.
RESULT_TYPE.GUILD_MEMBER_REWARD_DATA_NOT_FOUND,Estas informações de recompensa não existem.
RESULT_TYPE.INVALID_BUILDING_INDEX,Dados inválidos.
RESULT_TYPE.GUILD_BUILDING_DATA_NOT_FOUND,Não foi possível encontrar os detalhes solicitados.
RESULT_TYPE.EXCEED_WOOD,Excedeu o limite.
RESULT_TYPE.EXCEED_STONE,Excedeu o limite.
RESULT_TYPE.EXCEED_METAL,Excedeu o limite.
RESULT_TYPE.NOT_ENOUGH_SUPPRESS_POINT,Pontos de Conquista insuficientes.
RESULT_TYPE.INVALID_ACTIVITY_POINT,Dados inválidos.
RESULT_TYPE.INVALID_SUPPRESS_POINT,Dados inválidos.
RESULT_TYPE.INVALID_TRAINING_CENTER_LEVEL,Dados inválidos.
RESULT_TYPE.NOT_ENOUGH_WOOD,Não há Madeira suficiente.
RESULT_TYPE.NOT_ENOUGH_METAL,Não há Metal suficiente.
RESULT_TYPE.MAX_GUILD_BUILDING_LEVEL,"Impossível aumentar o nível da construção, nível máximo já atingido."
RESULT_TYPE.UNKNOWN_TYPE,Não foi possível encontrar os dados.
RESULT_TYPE.NOT_MATCH_TYPE,Tipo inválido.
RESULT_TYPE.SESSION_NOT_FOUND,A Conquista não está em progresso.
RESULT_TYPE.INVALID_SESSION_INDEX,A Conquista não está em progresso.
RESULT_TYPE.SESSION_DATA_NOT_FOUND,Dados de Conquista não existentes.
RESULT_TYPE.GUILD_ID_NOT_FOUND,As guildas não existem.
RESULT_TYPE.INVALID_PURCHASE_MARKETING_REQUEST_INFO,Dados inválidos.
RESULT_TYPE.NOT_ELAPSED_GUILD_MEMBER_REWARDED_TIME,É muito cedo para resgatar recompensas dos membros da Guilda. Tente novamente mais tarde.
RESULT_TYPE.PC_AVARTAR_DATA_NOT_FOUND,Estas informações de recompensa não existem.
RESULT_TYPE.EQUIP_SLOT_DATA_NOT_FOUND,Não foi possível encontrar os dados.
RESULT_TYPE.NOT_MATCH_SUB_TYPE,Este espaço não combina com este item.
RESULT_TYPE.NOT_ENOUGH_RANKING_POINT,Insígnias de Honra insuficientes.
RESULT_TYPE.NOT_ENOUGH_GLORY1_POINT,Pontos de Honra Insuficientes
RESULT_TYPE.GUILD_INFO_NOT_FOUND,Informação de Guilda não existente.
RESULT_TYPE.MISSING_BONUS_EVENT_CONDITION,Não foi possível encontrar os dados.
RESULT_TYPE.CAN_NOT_SELECTED_COSTUME,Não é possível equipar o traje.
RESULT_TYPE.COSTUME_INFO_REFUND,Não há Trajes disponíveis. Você pode ser compensado com Insígnia(s) de Honra.
RESULT_TYPE.WORLDBOSS_NOT_FOUND,Dados corretos para Espaço de Equipamento não encontrados.
RESULT_TYPE.WORLD_BOSS_DAMAGED_BY_ZERO,A batalha não prosseguiu normalmente. Tente novamente.
RESULT_TYPE.IS_SINGLE_ROOM,O Chefe de Mundo não sofreu dano. Desafie-o novamente.
RESULT_TYPE.GUILD_GUILDRAID_ALREADY_COMPLETED,Esta é uma Sala de Incursão de Jogo Solo. Você não pode participar em batalhas.
RESULT_TYPE.GUILD_GUILD_RAID_ALREADY_COMPLETED,O monstro já foi derrotado.\nQualquer bilhete de entrada usado será devolvido.
RESULT_TYPE.NAME_TOO_LONG,O monstro já foi derrotado.\nQualquer bilhete de entrada usado será devolvido.
RESULT_TYPE.INVALID_INDEX_ARRAY_SIZE,O nome do espaço deve ter menos de 10 caracteres.
RESULT_TYPE.DUPLICATED_PART_INDEX,Número inválido de equipamento a ser salvo.
RESULT_TYPE.INVALID_EQUIP_ITEM_SLOT_INDEX,Você já possui o mesmo equipamento no Espaço de Equipamento.
RESULT_TYPE.INVALID_EQUIP_STORAGE_SLOT_INDEX,O item não está armazenado no Espaço de Equipamento Personalizado.
RESULT_TYPE.INVALID_PART_INDEX,Número inválido de Espaço de Equipamento Personalizado.
RESULT_TYPE.MAX_EXTEND,Espaço de equipamento inválido.
RESULT_TYPE.MISSING_PARAM_ERROR,Não foi possível encontrar as informações necessárias para a expansão do Espaço de Equipamento Personalizado.
RESULT_TYPE.ALL_COSTUME_NOT_OWNED,Valor inserido inválido.
RESULT_TYPE.ALL_HERO_NOT_OWNED,Você não coletou todos os trajes.
RESULT_TYPE.CHEST_FULL,Você não recrutou todos os Heróis.
RESULT_TYPE.MAX_CHEST,Sua Caixa de Armazenamento está cheia.
RESULT_TYPE.INVENTORY_FULL,Max Storage Box slot reached.
RESULT_TYPE.COUNTRY_CODE_CHANGE_IS_NOT_POSSIBLE,O inventário está cheio.
RESULT_TYPE.GUILD_SUPPRESS_AUTO_APPLY_INFO_NOT_FOUND,Você não tem permissão para alterar o Código do País durante este período.
RESULT_TYPE.INVALID_COUNTRY_CODE_INDEX,Não foi possível encontrar Informações de aplicação automática de Conquista.
RESULT_TYPE. EVENT_ITEM_NOT_SELLECT,O Código do País não existe.
RESULT_TYPE.POINT_NOT_ENOUGH,Nenhum Item foi selecionado.
RESULT_TYPE.MAX_HERO_TRANSCEND_POINT,Pontos de Participação insuficientes.
RESULT_TYPE.INVALID_HERO_TRANSCEND_POINT,Os Pontos de Atributo de Transcendência do Herói estão no máximo.
RESULT_TYPE.RESOURCE_NOT_FOUND_ERROR,Os Pontos de Atributo de Transcendência do Herói são inválidos.
RESULT_TYPE.INCORRECT_GUILD_MEMBER,Não foi possível encontrar o recurso.
RESULT_TYPE.GUILD_MEMBER_NOT_FOUND,Falha ao prosseguir. Membro da Guilda Inválido.
RESULT_TYPE.MAX_GUILD_ADMIN,Nenhum membro correspondente da Guilda encontrado.
RESULT_TYPE.NOT_CORRECT_GUILD_BUILDING_LEVEL,Número máximo de Administradores atingido.
RESULT_TYPE.INVALID_TAG_TYPE,Falha na compra. Os níveis do produto e da Loja da Guilda não batem.
RESULT_TYPE.INVALID_CURRENCY_DATA,Classe inválida.
RESULT_TYPE.NOT_ENOUGH_CURRENCY,Dados de produtos inválidos.
RESULT_TYPE.NOT_EXIST_CLASS_BUFF_DATA,Bens insuficientes.
RESULT_TYPE.ALREADY_CLASS_BUFF_INIT,Estes dados não existem.
RESULT_TYPE.INVALID_CLASS_BUFF_INDEX,Já foi redefinido.
RESULT_TYPE.INVALID_CLASS_BUFF_LEVEL,Informações inválidas do índice do Bônus de Classe foram enviadas ao servidor.
RESULT_TYPE.NOT_ENOUGH_POINT,Informações inválidas do Nível do Bônus de Classe foram enviadas ao servidor.
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_INDEX,Pontos de Bônus de Classe insuficientes.
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_LEVEL,Índice insuficiente para subir de nível.
RESULT_TYPE.NOT_ENOUGH_NEED_HERO_COUNT,Nível de Bônus de Classe insuficiente para subir de nível.
RESULT_TYPE.EXCEEDED_MAX_LEVEL,Você não tem Heróis suficientes.
RESULT_TYPE.MONTHLY_HERO_NOT_FOUND,Não é mais possível atualizar.
RESULT_TYPE.CHECK_CONDITION_NOT_PASSED,A solicitação não pode ser realizada.
RESULT_TYPE.NEWBIE_POPUP_TIME_ENDED,O tempo de recompensa foi encerrado.
RESULT_TYPE.NOT_OPENED_NEWBIE_POPUP,Este produto não está à venda.
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_POINT,Faltam selos da Batalha de Guildas.
RESULT_TYPE.NOT_ENOUGH_CONQUEST_DUNGEON_COUNT,Chaves de Triunfo insuficientes.
RESULT_TYPE.ALREADY_ON_BATTLE_HERO,Herói em expedição.
RESULT_TYPE.GUILD_SUPPRESS_GROUP_INFO_NOT_FOUND,Não há dados sobre a participação em Triunfo de Guildas.
RESULT_TYPE.MODULATED_DATA,Solicitação de informação com dados diferentes.
RESULT_TYPE.DISPATCH_BATTLE_NOT_FOUND,Informações de equipe de expedição não encontradas.
RESULT_TYPE.ALREADY_FINISH_DISPATCH_BATTLE,Já está encerrada.
RESULT_TYPE.ALREADY_MAX_BATTLE_COUNT,Não é possível expedir.
RESULT_TYPE.NOT_ENOUGH_HERO_COUNT,Número de heróis insuficiente.
RESULT_TYPE.NOT_OWN_HERO,Você não tem o herói.
RESULT_TYPE.NOT_CORRECT_EQUIP_SWAP_COUNT,Número de equipamentos a serem trocados incompatível.
RESULT_TYPE.HERO_NOT_EQUIPPED,O equipamento que deseja trocar não está equipado.
RESULT_TYPE.CAN_NOT_UPGRADE_VALUE,Não é possível melhorar.
RESULT_TYPE.ALREADY_USED_EQUIP_STORAGE_SLOT_INDEX,EquipStorageSlotIndex já em uso
RESULT_TYPE.GUILD_ARENA_SESSION_NOT_FOUND,Batalha de Guildas já finalizada.
RESULT_TYPE.INVALID_GUILD_ARENA_SESSION_INDEX,Batalha de Guildas já finalizada.
RESULT_TYPE.NOT_GUILD_ARENA_APPLIABLE,Não é possível participar.
RESULT_TYPE.GUILD_ARENA_SESSION_DATA_NOT_FOUND,Não há dados sobre a Batalha de Guildas.
RESULT_TYPE.ALREADY_APPLIED_GUILD_ARENA,Você já se inscreveu.
RESULT_TYPE.GUILD_ARENA_SCORE_INFO_NOT_FOUND,Não foi possível encontrar o registro da Batalha de Guildas.
RESULT_TYPE.GUILD_ARENA_AUTO_APPLY_INFO_NOT_FOUND,Não foi possível encontrar o registro de inscrição automática em Batalha de Guildas.
RESULT_TYPE.SUB_STORY_DATA_NOT_FOUND,Não há dados sobre a história secundária.
RESULT_TYPE.NEED_SUB_STORY,Só é possível comprar após conclusão da história secundária.
RESULT_TYPE.REQUIRED_VALUE_EMPTY,Não há preço necessário para o requerimento.
RESULT_TYPE.NOT_HAVE_HERO,Você não possui o herói requerido.
RESULT_TYPE.WEAPON_COSTUME_DATA_NOT_FOUND,Não há dados sobre a aparência da arma.
RESULT_TYPE.HAIR_COSTUME_DATA_NOT_FOUND,Não há dados sobre o estilo de cabelo.
RESULT_TYPE.STAR_VALUE_NOT_FOUND,Não há informações sobre nível do herói nos dados do traje.
RESULT_TYPE.NOT_HAVE_NEED_COSTUME,Você não possui este traje básico.
RESULT_TYPE.ALREADY_HAVE_ACCESSORY_COSTUME,Você já possui este acessório.
RESULT_TYPE.ACCESSORY_COSTUME_DATA_NOT_FOUND,Não há dados sobre o acessório.
RESULT_TYPE.ACCESSORY_COSTUME_NOT_OPENED,Este acessório não está à venda.
RESULT_TYPE.DUPLICATE_PART_TYPE,Não é possível comprar ou equipar mais de um item em uma mesma parte.
RESULT_TYPE.UNSET_ACCESSORY_COSTUME_FAIL,Falha ao remover acessório do traje.
RESULT_TYPE.NOT_HAVE_WEAPON_COSTUME,Você não possui a aparência desta arma.
RESULT_TYPE.NOT_HAVE_ACCESSORY_COSTUME,Você não possui este acessório.
RESULT_TYPE.INVALID_VALUE,Solicitação inválida.
RESULT_TYPE.EMPTY_SORAGE_SLOT,O Espaço para o traje que deseja salvar está vazio.
RESULT_TYPE.HOUSE_OBJECT_DATA_NOT_FOUND,Não é objeto da casa
RESULT_TYPE.INVALID_EXTEND_SIZE,Valor de expansão inválido
RESULT_TYPE.OVER_MAX_EXTEND_SIZE,Valor de expansão máximo ultrapassado
RESULT_TYPE.EXTEND_DATA_NOT_FOUND,Não há dados sobre expansão
RESULT_TYPE.INVALID_SIZE,Tamanho inválido
RESULT_TYPE.INVALID_OPEN_HERO_COUNT,Valor de espaços inválidos
RESULT_TYPE.INVALID_FACILITY_COUNT,Quantidade de fábricas inválida
RESULT_TYPE.INVALID_REQ_ITEM,Quantidade de itens para expansão inválida
RESULT_TYPE.INVALID_HERO_COUNT,Quantidade de heróis excedida
RESULT_TYPE.OVER_AVAIL_FACILITY_COUNT,Há mais fábricas do que locais para instalação
RESULT_TYPE.FURNITURE_DATA_NOT_FOUND,Não há informações sobre móveis
RESULT_TYPE.INVALID_AXIS,Informação de eixo inválida
RESULT_TYPE.INVALID_LOCATION,Local inválido
RESULT_TYPE.NOT_FOUND_CHAPTER_DATA,Não foi possível encontrar informações do capítulo.
RESULT_TYPE.IS_NOT_OPEN_DUNGEON,Você não concluiu a Masmorra anterior.
RESULT_TYPE.INVALID_AVATAR_HERO_INDEX,Solicitação de AvatarHeroIndex inválida.
RESULT_TYPE.NICK_CHANGE_DISABLED,Não é possível trocar o nome.
RESULT_TYPE.GUILD_ARENA_WRONG_SESSION_INDEX,A sessão não está em andamento.
RESULT_TYPE.GUILD_ARENA_NOT_BATTLE_STATE,Batalha não está em andamento na Batalha de Guildas.
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_KEY,Você não possui Bilhete de Entrada para Batalha de Guildas.
RESULT_TYPE.ALREADY_USED_BATTLE_HERO,Este herói já está participando da batalha.
RESULT_TYPE.CANNOT_PLAY_IN_BATTLE,O adversário já está em batalha.
RESULT_TYPE.GUILD_ARENA_SESSION_SCORE_NOT_FOUND,Não é possível encontrar pontos de participação em Batalhas de Guildas.
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_FOUND,Adversário de mesma categoria não encontrado.
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_CORRECT,O adversário a ser atacado não é de mesma categoria.
RESULT_TYPE.MATCHED_GUILD_ARENA_ENEMY_NOT_FOUND,Adversário de mesma categoria não encontrado.
RESULT_TYPE.MATCH_TIER_NOT_FOUND,Informações de categoria não encontradas.
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_NOT_FOUND,Não foi possível encontrar informações da equipe de defesa adversária.
RESULT_TYPE.GUILD_ARENA_MEMBER_RECORD_NOT_FOUND,Não foi possível encontrar informações de placar.
RESULT_TYPE.INVALID_GUILD_ARENA_SEASON_INDEX,Temporada inativa da Batalha de Guildas. 
RESULT_TYPE.GUILD_ARENA_RANKER_INFO_NOT_FOUND,Não foi possível encontrar o registro da Batalha de Guildas.
RESULT_TYPE.GUILD_ARENA_SESSION_RECORD_INFO_NOT_FOUND,Não foi possível encontrar o registro de classificação da Batalha de Guildas.
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_ALREADY_COMPLETED,Este inimigo já foi derrotado.
RESULT_TYPE.GUILD_ARENA_MATCH_INFO_NOT_FOUND,Não foi possível encontrar informações da equipe de defesa adversária.
RESULT_TYPE.GUILD_ARENA_NOT_APPLY_SET_DECK,A equipe de defesa não pode ser configurada pois o período de inscrição foi encerrado.
RESULT_TYPE.GUILD_ARENA_DECK_HERO_NOT_FOUND,Este herói não pertence ao seu baralho de defesa.
RESULT_TYPE.GUILD_ARENA_HERO_NOT_FOUND,Você não possui o herói.
RESULT_TYPE.GUILD_ARENA_NOT_APPLY_SET_DECK_SKILL,As habilidades não podem ser configuradas pois o período de inscrição foi encerrado.
RESULT_TYPE.NOT_ENOUGH_ECLIPSE_KEY,Não há Cristal da Lua de Sangue.\n\nO Cristal da Lua de Sangue é obtido ao completar a Taxa de Ocultação.\nÉ possível aumentar aTaxa de Ocultação com os Fragmentos da Ocultação recebidos ao realizar login e ao consumir Vigor.
RESULT_TYPE.IS_ALREADY_LIBERATION,Esta Arma Única já foi liberada.
RESULT_TYPE.NOT_AVAILABLE_RECHARGE,"Ao carregar Cristais de Lua de Sangue, pode haver desperdício de Taxa de Ocultação.\nGaste os Cristais de Lua de Sangue no modo Eclipse e tente novamente."
RESULT_TYPE.ECLIPSE_BATTLE_TIME_OVER,"O tempo do Eclipse foi encerrado, portanto não é possível prosseguir."
