KEY,"ChineseTraditional"
LOSE_GUIDE_DESC_4,"請提升英雄的等級！\n可以透過戰鬥或使用經驗藥水提升等級。"
REMAIN_TIME_DAY_HOUR,"剩餘{1}天{2}小時"
REMAIN_TIME_DAY_HOUR_MINUTE,"剩餘{1}天{2}小時{3}分"
REMAIN_TIME_HOUR_MINUTE,"剩餘{1}小時{2}分"
REMAIN_TIME_MINUTE_SECOND,"剩餘{1}分{2}秒"
RAID.ASK_RESET_MESSAGE,"是否要花費紅寶石\n重置戰役？"
CHALLENGE_RESET_TITLE,"重置挑戰次數"
CHALLENGE_RESET_MESSAGE,"是否要花費紅寶石\n重置挑戰次數？"
CHALLENGE_RECHARGE_MESSAGE,"是否要消耗紅寶石\n來補充挑戰次數呢？"
RECHARGE_ARENATICKET_MESSAGE,"競技場入場券已全部用完。\n是否要購買{1}張？"
RECHARGE_ARENATICKET,"購買"
STAMINA_RECHARGE_MESSAGE,"您的背包內沒有補充體力的道具。\n是否要花費{1}紅寶石\n立即購買{2}體力？"
MOVE_BAG,"前往背包"
MOVE_BAG_CRAFT,"前往背包[製作]"
MOVE_BAG_CRAFT_MESSAGE_1,"是否要前往製作介面？"
MOVE_BAG_CRAFT_MESSAGE_2,"晶元不足，無法製作。是否要前往製作介面？"
OPEN_FUNCTION_MESSAGE,"{1}按鈕已解鎖！"
OPEN_PAYSHOP_HEROBUTTON,"特惠商城英雄購買項目"
UPPERDUNGEON_RESET_MESSAGE1,"可以使用紅寶石購買{1}張入場券。\n是否要購買？"
UPPERDUNGEON_RESET_MESSAGE2,"(每次購買後，所需的紅寶石會增加，共會增加5次。每日0時重置購買次數。)"
MATERIAL_ITEM,"材料道具"
CRAFT_ITEM,"製作道具"
INVENTORY_ITEM_COUNT,"目前數量"
CRAFT_ITEM_COUNT,"製作數量"
CRAFT_ITEM_MESSAGE1,"1000個無限晶元可以製作1個無限之石。"
COMMON.TIME_SECOND,"{1}秒"
EQUIP_PART_TYPE.ORB,"法珠"
EQUIP_PART_TYPE.ARTIFACT,"神器"
EQUIP.EQUIP_ASK_UNLOCK_EQUIP,"是否要解鎖裝備欄位？"
EQUIP.EQUIP_UNLOCK_REQ_HERO_LEVEL,"英雄等級不足。\n等級達到50後可以解鎖欄位。"
WORLDBOSS_TITLE,"世界BOSS"
WORLDBOSS_REWARD,"世界BOSS獎勵"
WORLDBOSS_REWARD_MESSAGE1,"這是世界BOSS獎勵的詳細資料。"
WORLDBOSS_GUILD_NAME,"公會名稱：{1}"
WORLDBOSS_GUILD_RANKING_NUM,"公會排名：第{1}名"
WORLDBOSS_GUILD_DAMAGE,"公會總傷害量：{1}"
WORLDBOSS_JOIN_NUM,"參加次數：{1}"
WORLDBOSS_SINGLE_RANKING_NUM,"個人排名：第{1}名"
WORLDBOSS_SINGLE_DAMAGE,"個人總傷害量：{1}"
WORLDBOSS_INFORMATION,"世界BOSS資訊"
WORLDBOSS_TIME1,"剩餘時間：{1}天{2}小時{3}分"
WORLDBOSS_TIME2,"剩餘時間：{1}小時{2}分"
WORLDBOSS_IN,"世界BOSS入場"
WORLDBOSS_REWARD_TIME,"領取獎勵{1}小時"
WORLDBOSS_CONDITION1,"星期一開放 / 60級以上"
WORLDBOSS_CONDITION2,"星期日開放 / 40級以上"
WORLDBOSS_CONDITION3,"星期六開放 / 20級以上"
WORLDBOSS_GUILD_RANKING,"公會排名"
WORLDBOSS_SINGLE_RANKING,"個人排名"
WORLDBOSS_MY_INFO,"我的資訊"
WORLDBOSS_DESC1,"每日可以參與5次世界BOSS，世界BOSS的強度將隨時間減弱。"
WORLDBOSS_DESC2,"世界BOSS在6日後將會大幅減弱，此時可以花費紅寶石進行額外戰鬥。"
WORLDBOSS_REWARD_INFO,"獎勵資訊"
WORLDBOSS_BATTLE_READY,"戰鬥準備({1}/{2})"
WORLDBOSS_PLAYER_INFO,"查看資訊"
WORLDBOSS_PLAYER_DETAIL_INFO,"詳細資訊"
WORLDBOSS_PLAY_KILL_REWARD,"參與及擊殺獎勵"
WORLDBOSS_PLAY_REWARD,"參與獎勵"
WORLDBOSS_PLAY_REWARD_MESSAGE1,"參與1次世界BOSS可以獲得的獎勵。"
WORLDBOSS_PLAY_REWARD_MESSAGE2,"每當參與1次世界BOSS，金幣數量將隨造成的傷害量而定。"
WORLDBOSS_KILL_REWARD,"擊殺獎勵"
WORLDBOSS_KILL_REWARD_GUILD,"公會玩家"
WORLDBOSS_KILL_REWARD_SINGLE,"個人玩家"
WORLDBOSS_KILL_REWARD_GUILD_MESSAGE1,"額外贈送500個給全體公會成員"
WORLDBOSS_KILL_REWARD_SINGLE_MESSAGE1,"額外贈送1000個"
WORLDBOSS_GUILD_RANKING_REWARD,"公會排名獎勵"
WORLDBOSS_SINGLE_RANKING_REWARD,"個人排名獎勵"
WORLDBOSS_GUILD_RANKING_REWARD_MESSAGE1,"發送給全體公會成員{2}個{1}"
WORLDBOSS_SINGLE_RANKING_REWARD_MESSAGE1,"發送{2}個{1}"
WORLDBOSS_PLAY_KILL_MESSAGE1,"世界BOSS已被擊殺，無法進入。"
WORLDBOSS_PLAY_KILL_MESSAGE2,"其他玩家已經擊殺了世界BOSS。"
WORLDBOSS_PLAY_MESSAGE1,"中途放棄將無法獲得獎勵，造成的傷害也不列入計算。"
GUILD_RAID.GUILDRAID_CONTRIBUTE_RANK_REWARD,"第{1}名獎勵"
GUILD_RAID.GUILDRAID_CONTRIBUTE_REST_RANK_REWARD,"第{1}名以下獎勵"
GUILD_RAID.GUILDRAID_INITIALIZED,"公會戰役已經重置。"
GUILD_RAID.GUILDRAID_COMPLETED,"已完成公會戰役。"
TOWER.TOWER_REQ_CHAPTER_NOT_CLEARED,"請完成第{1}章節。\n完成章節後將解鎖下一區域。"
HERO.HERO_MAX_LEVEL_INCREASED,"最高等級"
PAY_SHOP.RESET_DAYOFMONTH_DESC,"每月的{1}重置購買次數。"
PAY_SHOP.RESET_PURCHASE_COUNT_BEFORE_TIME,"{1}後重置"
COMMON.TIME_DAY,"{1}日"
COMMON.TIME_HOUR,"{1}時"
COMMON.TIME_MINUTE,"{1}分"
CHALLENGE_TOWER_RESET_MESSAGE,"是否要花費{1}個紅寶石\n購買挑戰之塔的入場次數？"
UPPERDUNGEON_NOT_OPEN,"請進行至關卡1-16！"
CONTENTS_ENTER_IMPOSSIBLE,"今日入場次數已達上限。"
PARTY_BATTLE.CANNOT_WHILE_READY,"請取消戰鬥準備。"
BATTLE.CANNOT_INSERT_MORE,"無法再上陣更多英雄了。"
MATCH.MATCH_BATTLE_CANCELED,"戰鬥已經取消。"
PARTY.PARTY_MEMBER_LEFT,"{1}玩家離開了隊伍。"
HERO_LEVEL_REWARD_TITLE,"英雄升級獎勵"
HERO_LEVEL_REWARD_CONTENT,"這是您將{1}的等級從{2}級提升至{3}級的獎勵。"
GLOBAL_NOTIFY_HERO_STAR_4,"[FF6161]{1}[-]達成了4星{2}！"
GLOBAL_NOTIFY_HERO_STAR_5,"[FF6161]{1}[-]達成了5星{2}！"
GLOBAL_NOTIFY_GET_EQUIP_ITEM,"[FF6161]{1}[-]獲得了{2}{3}:{4}！"
GLOBAL_NOTIFY_UPGRADE_EQUIP_ITEM,"[FF6161]{1}[-]達成了{5}星{2}{3}:{4}！"
GLOBAL_NOTIFY_KILL_WORLDBOSS,"[FF6161]{1}[-] 擊殺了{2}。"
EMOTI_ATTACK,"[FFFACD]{1}玩家請求進行攻擊。[-]"
EMOTI_HEAL,"[FFFACD]{1}玩家請求進行治療。[-]"
EMOTI_CC,"[FFFACD]{1}玩家請求施放異常狀態技能。[-]"
REPEATBATTLE_STOP,"結束重複戰鬥"
REPEATBATTLE_ON_GOING,"進行重複戰鬥中"
REPEATBATTLE_START,"重複戰鬥"
REPEATBATTLE_INFORM,"以下情形將會結束重複戰鬥:\n1.體力不足\n2.背包空間不足\n3.戰敗\n4.點擊結束重複戰鬥按鈕\n是否要進行重複戰鬥？"
REPEATBATTLE_INFORM_MULTI,"以下情況下，重複戰鬥將終止\n1.房長資源不足\n2.房長或隊員的背包空間不足\n3.房長或隊員離開房間\n4.房長點擊終止重複戰鬥\n是否進行重複戰鬥?"
REPEATBATTLE_MULTI_SELECT,"選擇重複戰鬥後，若隊員條件皆符合則自動入場副本進行重複戰鬥。"
REPEATBATTLE_TITLE,"以下情形將會結束重複戰鬥。"
REPEATBATTLE_DESC,"1.體力不足\n2.背包空間不足\n3.戰敗\n4.點擊結束重複戰鬥按鈕"
REPEATBATTLE_CONFIRM,"是否要進行重複戰鬥？"
REPEATBATTLE_CANCEL,"已中斷重複戰鬥。"
REPEATBATTLE_MULTI_CANCEL_FAIL,"只有房長可以取消重複戰鬥。"
REPEATBATTLE_MULTI_CANCEL,"由於{1}無法入場副本，因此重複戰鬥終止。"
REPEATBATTLE_FAIL_STAMINA,"由於體力不足，已中斷重複戰鬥。"
REPEATBATTLE_FAIL_INVENTORY,"由於背包空間不足，已中斷重複戰鬥。"
REPEATBATTLE_FAIL_LOSE,"由於戰鬥失敗，已中斷重複戰鬥。"
REPEATBATTLE_FAIL_TICKET,"由於票券不足，已中斷重複戰鬥。"
REPEATBATTLE_FAIL_CHALLENGE,"由於魔方不足，已中斷重複戰鬥。\n請等待魔方補充。"
REPEATBATTLE_FAIL_LABYRINTHKEY,"皇室金庫鑰匙不足，已中斷重複戰鬥。"
REPEATBATTLE_INFORM_BY_BOOSTER,"已套用戰利品2倍加成。請選擇要進行的次數。"
REPEATBATTLE_MULTI_BOOSTER_COUNT,"使用{1}次"
REPEATBATTLE_MULTI_DISABLE_CONTENTS,"重複戰鬥時無法使用此一功能。"
BOOSTER_ONETIME_REWARD_INSUFFICIENT_RUBY,"持有紅寶石不足。"
EMOTI_DEFENSE,"[FFFACD]{1}玩家請求進行防守。[-]"
SIGN_OUT_MESSAGE2,"若您確定要刪除帳號，請輸入以下文字。"
SIGN_OUT_CONFIRM,"同意刪除帳號"
GUILD.GUILD_CHAT_KICKED,"{1}玩家被踢出了公會。"
AUTO_REPEAT_BATTLE.AUTO_REPEAT_BATTLE_FAILED_EVENT_MAX_COUNT,"由於入場券不足，已中斷重複戰鬥。"
BILLING.INIT_FAILED,"重置儲值系統時發生了錯誤。\n將關閉儲值功能。"
BILLING.INPROCESSING_PURCHASE_EXIST,"目前有尚未完成的交易。\n將移動至購買明細畫面。"
BILLING.SCENE_ERROR_DISABLE,"發生錯誤。將關閉遊戲內付費。"
BILLING.SCENE_ERROR_IAPINFONOTFOUND,"未找到儲值資料。"
BILLING.SCENE_ERROR_DBSELECTERROR,"內部錯誤"
BILLING.GOOGLEPURCHASE_FAILED,"Google Play付費階段發生錯誤。\n若實際已儲值成功，請重新登入。"
BILLING.GOOGLECONSUME_FAILED,"Google Play付費後處理發生錯誤。"
BILLING.RESUMEBILLING_NEXT,"將處理下一筆未完成的交易。"
BILLING.RESUMEBILLING_END,"已完成所有未完成的交易。"
BILLING.SCENE_CS_MESSAGE,"若中途發生無法解決的錯誤，請將當前畫面截圖\n並回報至CS_TW@vespainteractive.com"
BILLING.SCENE_SKIP_AND_GAMEPLAY_MSG,"將前往遊戲畫面。\n若儲值錯誤未完全解決，\n可能有部分商品無法購買。"
BILLING.SCENE_SKIP_AND_GAMEPLAY_BUTTON,"忽略並繼續遊戲"
BILLING.PURCHASE_ERROR,"儲值錯誤"
BILLING.GOOGLE_QUERYINVENTORY_FAILED,"自Google Play接收商品資訊失敗。\n系統判定為暫時性問題，請稍後再嘗試。"
BILLING.APPLE_QUERYINVENTORY_FAILED,"自AppStore接收商品資訊失敗。\n系統判定為暫時性問題，請稍後再嘗試。"
BILLING.APPLE_FINISHTRANSACTION_FAILED,"AppStore付費完成階段發生錯誤。"
BILLING.APPLE_PURCHASE_FAILED,"AppStore付費階段發生錯誤。\n若實際已儲值成功，請重新登入。"
BILLING.SCENE_DISABLE_AND_GAMEPLAY_MSG,"關閉遊戲內儲值功能後，可以照常進行遊戲。重啟遊戲將再次啟動功能。"
BILLING.SCENE_DISABLE_AND_GAMEPLAY_BUTTON,"關閉儲值功能後繼續"
HERO.HERO_NOTIFY_TRANSCEND_PURIFY,"正在進行淨化，以便進行突破。"
GLOBAL_NOTIFY_HERO_TRANSCEND_1,"[FF6161]{1}[-]玩家達成了{2}突破1！"
GLOBAL_NOTIFY_HERO_TRANSCEND_2,"[FF6161]{1}[-]玩家達成了{2}突破2！"
SHOP.COSTUME_BOUGHT_MSG,"您購買了{1}。"
COSTUME.COSTUME_BUY_GEM_TITLE,"支付紅寶石"
COSTUME.COSTUME_BUY_GOLD_TITLE,"支付金幣"
COSTUME.COSTUME_BUY_MILEAGE_TITLE,"支付積點"
COSTUME.COSTUME_BUY_TITLE,"購買時裝"
COSTUME.COSTUME_BUY_GEM_CONFIRM_MSG,"購買此時裝將花費紅寶石。\n是否要花費紅寶石購買時裝？"
COSTUME.COSTUME_BUY_GOLD_CONFIRM_MSG,"購買此時裝將花費金幣。\n是否要花費金幣購買時裝？"
COSTUME.COSTUME_BUY_MILEAGE_CONFIRM_MSG,"購買此時裝將花費積點。\n是否要花費積點購買時裝？"
RAID_ROOM_LIST_RESET,"更新"
PARTY.PARTY_JOIN_BANNED_ROOM,"您無法再次進入被踢出的房間。"
DELETE_FRIEND_BUTTON,"刪除好友"
BLOCK_USER_BUTTON,"黑名單"
UNBLOCK_USER_BUTTON,"解除黑名單"
INVITE_RAID_BUTTON,"戰役邀請"
GAME_OPTION.BLOCK_USER_MESSAGE,"是否要屏蔽{1}玩家的訊息？"
GAME_OPTION.UNBLOCK_USER_MESSAGE,"是否要解除屏蔽{1}玩家的訊息？"
GAME_OPTION.BLOCK_USER_MESSAGE_CENTER,"已屏蔽{1}玩家的訊息。"
GAME_OPTION.UNBLOCK_USER_MESSAGE_CENTER,"已解除屏蔽{1}玩家的訊息。"
INVEN_USE_STAMINA2,"將補充{1}，請選擇道具及數量。"
COSTUMECHOICE_LOOK_COSTUME,"點擊時裝以查看詳細資訊！"
CHATTING.CHAT_CHANNEL_IS_FULL,"頻道已滿。"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_C,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_B,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_A,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_S,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_SS,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_SSS,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_C,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_B,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_A,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_S,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_SS,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_TITLE_SSS,"發放公會戰役個人傷害量獎勵"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_C,"已發放公會戰役個人傷害量獎勵(C級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_B,"已發放公會戰役個人傷害量獎勵(B級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_A,"已發放公會戰役個人傷害量獎勵(A級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_S,"已發放公會戰役個人傷害量獎勵(S級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_SS,"已發放公會戰役個人傷害量獎勵(SS級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_SSS,"已發放公會戰役個人傷害量獎勵(SSS級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_C,"已發放公會戰役個人傷害量獎勵(C級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_B,"已發放公會戰役個人傷害量獎勵(B級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_A,"已發放公會戰役個人傷害量獎勵(A級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_S,"已發放公會戰役個人傷害量獎勵(S級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_SS,"已發放公會戰役個人傷害量獎勵(SS級別獎勵寶箱)。"
GUILDRAID_FINALIZE_EASY_REWARD_CONTENT_SSS,"已發放公會戰役個人傷害量獎勵(SSS級別獎勵寶箱)。"
BILLING.ONESTORE_PURCHASE_FAILED,"在One Store的儲值失敗。"
BILLING.ONESTORE_PURCHASE_FAILED,"在One Store的儲值失敗。"
BILLING.ONESTORE_CONSUME_FAILED,"One Store付費後處理發生錯誤。"
MATCH_FRIENDLY,"決鬥邀請"
MATCH_INVITE_MESSAGE,"是否要邀請{1}玩家進行決鬥？"
MATCH_INVITE_WAIT_1,"正在等待對方接受決鬥邀請。"
MATCH_INVITE_WAIT_2,"剩餘等待時間：{1}秒"
MATCH_FAIL_OFFLINE_USER,"該玩家不在線上。"
MATCH_INVITE_YOU,"已送出決鬥邀請。"
MATCH_CANCEL_1,"超出隊伍編輯時間，決鬥取消。"
MATCH_CANCEL_2,"決鬥取消。"
MATCH_WAITING,"對方正在選擇英雄。"
MATCH_REPLAY_FAIL,"您在友誼賽中落敗。"
MATCH_REPLAY_SUCCESS,"您在友誼賽中獲勝。"
MATCH_INVITE_YES,"接受"
MATCH_INVITE_NO,"拒絕"
DUEL.DUEL_RESPONSE_BUSY,"對方無法進行決鬥。"
DUEL.DUEL_REJECT,"決鬥取消。"
DUEL.DUEL_CANCEL,"決鬥取消。"
CONTENTS_REMAIN_TIME_DAY_HOUR,"{1}天{2}小時"
CONTENTS_REMAIN_TIME_HOUR_MINUTE,"{1}小時{2}分"
CONTENTS_REMAIN_TIME_MINUTE_SECOND,"{1}分{2}秒"
EVENT_ITEM_PERCENTAGE,"使用新英雄特殊召喚時，\n獲得專屬武器及神器的機率提升為2倍。"
SHOP_VAT_DESC,"所有現金付費商品的價格皆包含營業稅。"
SYSTEM.HTTP_ERROR_RETRY,"以下原因造成邀請失敗。\n{1}"
ACCOUNT_LOGIN_WITH_VESPA,"Login with King's Raid"
ACCOUNT_VESPA_CONNECT,"Connect with King's Raid"
ACCOUNT_VESPA_CONNECT_MSG,"King's Raid Login"
ACCOUNT_VESPA_CONNECTED,"Connected\nCheck Information"
ACCOUNT_VESPA_LOGIN,"登入King's Raid帳號"
ACCOUNT_VESPA_MEMBERSHIP_1,"加入King's Raid會員"
ACCOUNT_VESPA_MEMBERSHIP_2,"遺失密碼時會發送信件到加入的Email，請謹慎輸入。"
ACCOUNT_VESPA_FIND_PASSWORD_1,"忘記密碼了嗎？"
ACCOUNT_VESPA_FIND_PASSWORD_2,"只要輸入加入King's Raid使用的電子信箱，臨時密碼就會寄送到電子信箱。\n＊在遊戲內[設定]選單中便能變更密碼。"
ACCOUNT_VESPA_CHANGE_PASSWORD,"變更密碼"
ACCOUNT_EMAIL,"Email"
ACCOUNT_PASSWORD,"密碼"
ACCOUNT_PASSWORD_CONFIRM,"確認密碼"
ACCOUNT_PASSWORD_NEW,"輸入新密碼"
ACCOUNT_PASSWORD_OLD,"輸入舊密碼"
ACCOUNT_PASSWORD_ISSUE,"發送臨時密碼"
ACCOUNT_FIND_PASSWORD,"尋找密碼"
ACCOUNT_LOGIN,"登入"
ACCOUNT_JOIN,"加入會員"
ACCOUNT_LOGIN_ERROR_EMAIL,"並非登錄的Email信箱，\n請確認Email信箱。"
ACCOUNT_LOGIN_ERROR_PW,"密碼錯誤，\n忘記密碼時請使用尋找密碼選單。"
ACCOUNT_JOIN_SUCCESS,"歡迎您成為王之逆襲遊戲會員。\您的遊戲ID是[3657ec]{1}[-]。\n＊Email遺失時，可透過遊戲ID找回帳號。"
ACCOUNT_JOIN_ERROR_EMAIL,"不符合Email格式，\n請確認Email信箱。"
ACCOUNT_JOIN_ERROR_PW,"密碼不一致，\n請確認密碼。"
ACCOUNT_FIND_ERROR_EMAIL,"並非加入的Email信箱。"
ACCOUNT_ERROR_OLD_PW,"舊密碼不一致。"
ACCOUNT_ERROR_NEW_PW,"變更的密碼不一致，\n請確認密碼。"
ACCOUNT_CHANGE_PW,"請問要變更密碼嗎？"
ACCOUNT_FIND_EMAIL,"搜尋Email"
ACCOUNT_VESPA_FIND_EMAIL_1,"忘記King’s Raid帳號了嗎？"
ACCOUNT_VESPA_FIND_EMAIL_2,"輸入遊戲ID後就會搜尋加入的King’s Raid帳號。\n＊透過加入會員時拍攝的截圖或在遊戲內的[設定]選單便能確認遊戲ID。"
ACCOUNT_EMAIL_CONFIRM,"確認King’s Raid帳號"
ACCOUNT_FIND_EMAIL_SUCCESS,"加入的King’s Raid帳號如下。\n[3657ec]{1}[-]"
ACCOUNT_FIND_ERROR_AID,"這是不存在或沒有登錄為King’s Raid帳號的遊戲ID。"
ID_CREATION_AFTER_PUSH_LOCALTEXT,"現在上線的話可以獲得豐富的獎勵喔!"
RECOMMENDED_DEALER_LIMITED_PACKAGE_AFTER_PUSH_LOCALTEXT1,"推薦主攻角色選擇包開始販售囉！"
RECOMMENDED_DEALER_LIMITED_PACKAGE_AFTER_PUSH_LOCALTEXT2,"推薦主攻角色選擇包快賣完囉！"
INVENTORY.INVENTORY_ENOUGH_CRAFT_MSG_NEW,"缺少{2}個{1}，\n要前往製作畫面嗎？"
CRAFT_ITEMCOMPONENT_NECESSARY,"所需數量：{1}"
CRAFT_ITEMCOMPONENT_UNAVAILABLE,"沒有可使用的製作欄位。"
INVENTORY.INVENTORY_LACK,"{1}不足。"
LOGIN_WITH_FACEBOOK,"Login with Facebook "
LOGIN_WITH_GOOGLE,"Sign in with Google"
SIGNIN_WITH_GAMECENTER,"Sign in with GameCenter"
LOGIN_GUEST_LOGIN,"Guest Login"
LOGIN_CONNECT_FACEBOOK,"Connect with Facebook"
LOGIN_CONNECT_GOOGLE,"Connect with Google"
LOGIN_CONNECT_GAMECENTER,"Connect with Game Center"
LOGIN_CONNECTED,"Connected"
LOGIN_GOOGLE_PLAY_SIGNOUT,"Google Play Games\nSign-out"
LOGIN_GOOGLE_PLAY_SIGNIN,"Google Play Games\nSign-in"
LOGIN_GOOGLEPLAY_SERVICE_LOGIN,"Google Play Game Service Login"
LOGIN_FACEBOOK_LOGIN,"Facebook Login"
LOGIN_GAMECENTER_LOGIN,"Game Center Login"
