KEY,English
RESULT_TYPE.ACCUMULATE_LOGIN_REWARD_TABLEA_NOT_FOUND,Cannot find data of login reward.
RESULT_TYPE.IS_NOT_CONDITION,Cannot receive this reward yet.
RESULT_TYPE.TITLE_DATA_NOT_FOUND,No Title Data exists.
RESULT_TYPE.TITLE_NOT_FOUND,You don't have this Title.
RESULT_TYPE.TITLE_EXPIRED,The Title has expired.
RESULT_TYPE.EQUIP_DETAIL_DATA_NOT_FOUND,Cannot find Gear info.
RESULT_TYPE.NO_MORE_ROULETTE,Cannot spin the Roulette anymore.
RESULT_TYPE.REWARD_DATA_NOT_FOUND,Invalid reward data.
RESULT_TYPE.NOT_COMPLETED_REQ_DUNGEON,Chapter required for entry has not been cleared.
RESULT_TYPE.INVALID_PRICE_TYPE,Invalid goods.
RESULT_TYPE.LIMIT_OPEN_COUNT,You have exceeded the maximum number of Guild Raids you can have open.
RESULT_TYPE.CHALLENGE_RAID_RANK_ERROR,Challenge Raid Data does not exist.
RESULT_TYPE.INVALID_BUILDING_LEVEL,Cannot find the level info.
RESULT_TYPE.NOT_ENOUGH_TRAINING_CENTER_LEVEL,Invalid skill expansion.
RESULT_TYPE.ALREADY_APPLIED,Already requesting to join...
RESULT_TYPE.GUILD_SUPPRESS_ALREADY_COMPLETED,This area has already been cleared.
RESULT_TYPE.GUILD_SUPPRESS_NOT_BATTLE_STATE,Not available at this time.
RESULT_TYPE.GUILD_SUPPRESS_RAID_DATA_NOT_FOUND,Cannot find Guild Conquest Info from Player Info.
RESULT_TYPE.GUILD_SUPPRESS_SESSION_NOT_FOUND,The dungeon does not exist.
RESULT_TYPE.GUILD_SUPPRESS_BATTLE_RESULT_ERROR,"Due to a network error, there is a server delay in processing user information. Please try again later."
RESULT_TYPE.GUILD_SUPPRESS_NOT_COMPLETED_REQ_DUNGEON,Chapter required for entry has not been cleared.
RESULT_TYPE.GUILD_SUPPRESS_SESSION_DATA_NOT_FOUND,Cannot find the required details.
RESULT_TYPE.GUILD_SUPPRESS_PLAY_INFO_NOT_FOUND,Cannot find the data.
RESULT_TYPE.GUILD_SUPPRESS_NOT_APPLIED,You have not requested to participate in a Guild Conquest.
RESULT_TYPE.GUILD_SUPPRESS_DUNGEON_DATA_NOT_FOUND,This dungeon info does not exist.
RESULT_TYPE.NOT_APPLIABLE,Guild Conquest Request Period has not started yet.
RESULT_TYPE.GUILD_MEMBER_REWARD_DATA_NOT_FOUND,This reward info does not exist.
RESULT_TYPE.INVALID_BUILDING_INDEX,Invalid data.
RESULT_TYPE.GUILD_BUILDING_DATA_NOT_FOUND,Cannot find the required details.
RESULT_TYPE.EXCEED_WOOD,Exceeded the limit.
RESULT_TYPE.EXCEED_STONE,Exceeded the limit.
RESULT_TYPE.EXCEED_METAL,Exceeded the limit.
RESULT_TYPE.NOT_ENOUGH_SUPPRESS_POINT,Not enough Conquest Points.
RESULT_TYPE.INVALID_ACTIVITY_POINT,Invalid data.
RESULT_TYPE.INVALID_SUPPRESS_POINT,Invalid data.
RESULT_TYPE.INVALID_TRAINING_CENTER_LEVEL,Invalid data.
RESULT_TYPE.NOT_ENOUGH_WOOD,Not enough Wood.
RESULT_TYPE.NOT_ENOUGH_METAL,Not enough Metal.
RESULT_TYPE.MAX_GUILD_BUILDING_LEVEL,The building cannot level up because it has reached the max level.
RESULT_TYPE.UNKNOWN_TYPE,Cannot find the data.
RESULT_TYPE.NOT_MATCH_TYPE,Invalid type.
RESULT_TYPE.SESSION_NOT_FOUND,The Conquest is not in progress.
RESULT_TYPE.INVALID_SESSION_INDEX,The Conquest is not in progress.
RESULT_TYPE.SESSION_DATA_NOT_FOUND,Conquest data does not exist.
RESULT_TYPE.GUILD_ID_NOT_FOUND,Guilds do not exist.
RESULT_TYPE.INVALID_PURCHASE_MARKETING_REQUEST_INFO,Invalid data.
RESULT_TYPE.NOT_ELAPSED_GUILD_MEMBER_REWARDED_TIME,It is too early to claim rewards from Guild members. Please try again later.
RESULT_TYPE.PC_AVARTAR_DATA_NOT_FOUND,This reward info does not exist.
RESULT_TYPE.EQUIP_SLOT_DATA_NOT_FOUND,Cannot find the data.
RESULT_TYPE.NOT_MATCH_SUB_TYPE,This slot doe not match this item.
RESULT_TYPE.NOT_ENOUGH_RANKING_POINT,Not enough Insignias of Honor.
RESULT_TYPE.NOT_ENOUGH_GLORY1_POINT,Insufficient Honor Points
RESULT_TYPE.GUILD_INFO_NOT_FOUND,Guild info does not exist.
RESULT_TYPE.MISSING_BONUS_EVENT_CONDITION,Cannot find the data.
RESULT_TYPE.CAN_NOT_SELECTED_COSTUME,Cannot equip costume.
RESULT_TYPE.COSTUME_INFO_REFUND,There is no Costume available. You can be compensated with Insignia(s) of Honor.
RESULT_TYPE.WORLDBOSS_NOT_FOUND,Could not find the right data for the Gear Equip Slot.
RESULT_TYPE.WORLD_BOSS_DAMAGED_BY_ZERO,The battle did not proceed normally. Please try again.
RESULT_TYPE.IS_SINGLE_ROOM,The World Boss was not damaged at all. Please challenge again.
RESULT_TYPE.GUILD_GUILDRAID_ALREADY_COMPLETED,This is Single Play Raid Room. You cannot participate in battle.
RESULT_TYPE.GUILD_GUILD_RAID_ALREADY_COMPLETED,The monster has already been defeated.\nAny used entry ticket will be returned.
RESULT_TYPE.NAME_TOO_LONG,The monster has already been defeated.\nAny used entry ticket will be returned.
RESULT_TYPE.INVALID_INDEX_ARRAY_SIZE,Slot name must be shorter than 10 characters.
RESULT_TYPE.DUPLICATED_PART_INDEX,Invalid number of gear to be saved.
RESULT_TYPE.INVALID_EQUIP_ITEM_SLOT_INDEX,You already have the same gear equipped in the Gear Equip Slot.
RESULT_TYPE.INVALID_EQUIP_STORAGE_SLOT_INDEX,You don't have the item stored in the Gear Custom Slot.
RESULT_TYPE.INVALID_PART_INDEX,Invalid Gear Custom Slot number.
RESULT_TYPE.MAX_EXTEND,Invalid gear slot.
RESULT_TYPE.MISSING_PARAM_ERROR,Cannot find the required info for Gear Custom Slot expansion.
RESULT_TYPE.ALL_COSTUME_NOT_OWNED,Invalid input value.
RESULT_TYPE.ALL_HERO_NOT_OWNED,You have not collected all costumes.
RESULT_TYPE.CHEST_FULL,You have not recruited all Heroes.
RESULT_TYPE.MAX_CHEST,Your Storage Box is full.
RESULT_TYPE.INVENTORY_FULL,Max Storage Box slot reached.
RESULT_TYPE.COUNTRY_CODE_CHANGE_IS_NOT_POSSIBLE,Inventory is full.
RESULT_TYPE.GUILD_SUPPRESS_AUTO_APPLY_INFO_NOT_FOUND,You are not allowed to change Country Code during this period.
RESULT_TYPE.INVALID_COUNTRY_CODE_INDEX,Cannot find Conquest Auto application Info.
RESULT_TYPE. EVENT_ITEM_NOT_SELLECT,The Country Code does not exist.
RESULT_TYPE.POINT_NOT_ENOUGH,No Item has been selected.
RESULT_TYPE.MAX_HERO_TRANSCEND_POINT,Not enough Participation Points.
RESULT_TYPE.INVALID_HERO_TRANSCEND_POINT,The Hero's Transcendence Attribute Points are at maximum.
RESULT_TYPE.RESOURCE_NOT_FOUND_ERROR,The Hero's Transcendence Attribute Points are invalid.
RESULT_TYPE.INCORRECT_GUILD_MEMBER,Cannot find the resource.
RESULT_TYPE.GUILD_MEMBER_NOT_FOUND,Failed to proceed. Invalid Guild Member.
RESULT_TYPE.MAX_GUILD_ADMIN,No matching Guild member found.
RESULT_TYPE.NOT_CORRECT_GUILD_BUILDING_LEVEL,Maximum number of Managers reached.
RESULT_TYPE.INVALID_TAG_TYPE,Purchase failed. The levels of the product and the Guild Shop do not match.
RESULT_TYPE.INVALID_CURRENCY_DATA,Invalid Class.
RESULT_TYPE.NOT_ENOUGH_CURRENCY,Invalid Goods data.
RESULT_TYPE.NOT_EXIST_CLASS_BUFF_DATA,Insufficient goods.
RESULT_TYPE.ALREADY_CLASS_BUFF_INIT,This data does not exist.
RESULT_TYPE.INVALID_CLASS_BUFF_INDEX,Reset has already been processed.
RESULT_TYPE.INVALID_CLASS_BUFF_LEVEL,Invalid Class Buff index info has been sent to the server.
RESULT_TYPE.NOT_ENOUGH_POINT,Invalid Class Buff Level info has been sent to the server.
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_INDEX,Not enough Class Buff Points.
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_LEVEL,Not enough index for level-up.
RESULT_TYPE.NOT_ENOUGH_NEED_HERO_COUNT,You have not reached the minimum required Class Buff Level for level-up.
RESULT_TYPE.EXCEEDED_MAX_LEVEL,You do not have enough Heroes.
RESULT_TYPE.MONTHLY_HERO_NOT_FOUND,Cannot upgrade any more.
RESULT_TYPE.CHECK_CONDITION_NOT_PASSED,The request cannot be handled.
RESULT_TYPE.NEWBIE_POPUP_TIME_ENDED,Reward time is over.
RESULT_TYPE.NOT_OPENED_NEWBIE_POPUP,This product is not for sale.
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_POINT,Insufficient Guild War Medals.
RESULT_TYPE.NOT_ENOUGH_CONQUEST_DUNGEON_COUNT,Insufficient keys for Conquest.
RESULT_TYPE.ALREADY_ON_BATTLE_HERO,This Hero is currently dispatched.
RESULT_TYPE.GUILD_SUPPRESS_GROUP_INFO_NOT_FOUND,Guild Conquest participation info does not exist.
RESULT_TYPE.MODULATED_DATA,Requested info with altered data.
RESULT_TYPE.DISPATCH_BATTLE_NOT_FOUND,Cannot find Dispatch Team info.
RESULT_TYPE.ALREADY_FINISH_DISPATCH_BATTLE,Already completed.
RESULT_TYPE.ALREADY_MAX_BATTLE_COUNT,Cannot Dispatch anymore.
RESULT_TYPE.NOT_ENOUGH_HERO_COUNT,Not enough Heroes.
RESULT_TYPE.NOT_OWN_HERO,You don't own this Hero.
RESULT_TYPE.NOT_CORRECT_EQUIP_SWAP_COUNT,The number of Gear you are trying to change is not 2.
RESULT_TYPE.HERO_NOT_EQUIPPED,The Gear you are trying to change is unequipped.
RESULT_TYPE.CAN_NOT_UPGRADE_VALUE,Cannot Enhance this value.
RESULT_TYPE.ALREADY_USED_EQUIP_STORAGE_SLOT_INDEX,EquipStorageSlotIndex already in use
RESULT_TYPE.GUILD_ARENA_SESSION_NOT_FOUND,Guild War has already ended.
RESULT_TYPE.INVALID_GUILD_ARENA_SESSION_INDEX,Guild War has already ended.
RESULT_TYPE.NOT_GUILD_ARENA_APPLIABLE,Cannot participate.
RESULT_TYPE.GUILD_ARENA_SESSION_DATA_NOT_FOUND,Guild War data does not exist.
RESULT_TYPE.ALREADY_APPLIED_GUILD_ARENA,Already applied.
RESULT_TYPE.GUILD_ARENA_SCORE_INFO_NOT_FOUND,Unable to find Guild War record.
RESULT_TYPE.GUILD_ARENA_AUTO_APPLY_INFO_NOT_FOUND,Unable to find Guild War Auto Register record.
RESULT_TYPE.SUB_STORY_DATA_NOT_FOUND,Substory game data does not exist.
RESULT_TYPE.NEED_SUB_STORY,Can purchase after clearing Substory.
RESULT_TYPE.REQUIRED_VALUE_EMPTY,You do not have enough assets for the request.
RESULT_TYPE.NOT_HAVE_HERO,You do not have the Hero.
RESULT_TYPE.WEAPON_COSTUME_DATA_NOT_FOUND,Weapon look data not found.
RESULT_TYPE.HAIR_COSTUME_DATA_NOT_FOUND,Hairstyle data not found.
RESULT_TYPE.STAR_VALUE_NOT_FOUND,Hero grade info not found in the Costume data.
RESULT_TYPE.NOT_HAVE_NEED_COSTUME,You do not own basic Costume.
RESULT_TYPE.ALREADY_HAVE_ACCESSORY_COSTUME,You already have this accessory.
RESULT_TYPE.ACCESSORY_COSTUME_DATA_NOT_FOUND,Accessory data not found.
RESULT_TYPE.ACCESSORY_COSTUME_NOT_OPENED,This accessory is not for sale.
RESULT_TYPE.DUPLICATE_PART_TYPE,You cannot purchase or equip items of the same slot.
RESULT_TYPE.UNSET_ACCESSORY_COSTUME_FAIL,Removing the Accessory Costume failed.
RESULT_TYPE.NOT_HAVE_WEAPON_COSTUME,You do not have this weapon look.
RESULT_TYPE.NOT_HAVE_ACCESSORY_COSTUME,You do not have this accessory.
RESULT_TYPE.INVALID_VALUE,Requested with an invalid value.
RESULT_TYPE.EMPTY_SORAGE_SLOT,The selected Costume Custom Slot is empty.
RESULT_TYPE.HOUSE_OBJECT_DATA_NOT_FOUND,Not a Housing Object
RESULT_TYPE.INVALID_EXTEND_SIZE,Invalid Expansion Size
RESULT_TYPE.OVER_MAX_EXTEND_SIZE,Greater than max Expansion Size
RESULT_TYPE.EXTEND_DATA_NOT_FOUND,Expansion Data does not exist
RESULT_TYPE.INVALID_SIZE,Invalid Residence Size
RESULT_TYPE.INVALID_OPEN_HERO_COUNT,Invalid Hero Slot Count
RESULT_TYPE.INVALID_FACILITY_COUNT,Invalid Production Facility Count
RESULT_TYPE.INVALID_REQ_ITEM,Invalid Item Count required for Expansion
RESULT_TYPE.INVALID_HERO_COUNT,Exceeded number of placeable Heroes
RESULT_TYPE.OVER_AVAIL_FACILITY_COUNT,Number of current facilities exceeds the number of available facilities
RESULT_TYPE.FURNITURE_DATA_NOT_FOUND,No Furniture Info
RESULT_TYPE.INVALID_AXIS,Invalid Axis Info
RESULT_TYPE.INVALID_LOCATION,Invalid Location
RESULT_TYPE.NOT_FOUND_CHAPTER_DATA,Cannot find game data of the Chapter.
RESULT_TYPE.IS_NOT_OPEN_DUNGEON,Have not cleared the previous Dungeon.
RESULT_TYPE.INVALID_AVATAR_HERO_INDEX,Requested invalid AvatarHeroIndex value.
RESULT_TYPE.NICK_CHANGE_DISABLED,Cannot change the username.
RESULT_TYPE.GUILD_ARENA_WRONG_SESSION_INDEX,This session is not in progress.
RESULT_TYPE.GUILD_ARENA_NOT_BATTLE_STATE,Guild War is currently not in battle status.
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_KEY,You do not have entry tickets to Guild War.
RESULT_TYPE.ALREADY_USED_BATTLE_HERO,This Hero was already used in battle.
RESULT_TYPE.CANNOT_PLAY_IN_BATTLE,The opponent is already in battle.
RESULT_TYPE.GUILD_ARENA_SESSION_SCORE_NOT_FOUND,Unable to find Guild War info.
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_FOUND,Unable to find the matched opponent.
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_CORRECT,You are not matched against this opponent.
RESULT_TYPE.MATCHED_GUILD_ARENA_ENEMY_NOT_FOUND,Unable to find the matched opponent.
RESULT_TYPE.MATCH_TIER_NOT_FOUND,Unable to find the matching Tier info.
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_NOT_FOUND,Unable to find the opponent's Defense Team info.
RESULT_TYPE.GUILD_ARENA_MEMBER_RECORD_NOT_FOUND,Unable to load record info.
RESULT_TYPE.INVALID_GUILD_ARENA_SEASON_INDEX,This Guild War season is currently not in progress.
RESULT_TYPE.GUILD_ARENA_RANKER_INFO_NOT_FOUND,Unable to find Guild War record.
RESULT_TYPE.GUILD_ARENA_SESSION_RECORD_INFO_NOT_FOUND,Unable to find Guild Wars rank record.
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_ALREADY_COMPLETED,This opponent has already been defeated.
RESULT_TYPE.GUILD_ARENA_MATCH_INFO_NOT_FOUND,Unable to find the opponent's Defense Team info.
RESULT_TYPE.GUILD_ARENA_NOT_APPLY_SET_DECK,You cannot set a Defense Team since the registration period is over.
RESULT_TYPE.GUILD_ARENA_DECK_HERO_NOT_FOUND,You have not assigned a Hero in the Defense Team.
RESULT_TYPE.GUILD_ARENA_HERO_NOT_FOUND,You do not own this Hero.
RESULT_TYPE.GUILD_ARENA_NOT_APPLY_SET_DECK_SKILL,You cannot set Skills since the registration period is over.
RESULT_TYPE.NOT_ENOUGH_ECLIPSE_KEY,"You do not have enough Blood Moon Crystals.\n\nBlood Moon Crystals can be earned by raising the Darkness Corruption Level with Fragments of Corruption, which can be earned by logging in or consuming Stamina.\nOnce the Darkness Corruption Level is full, you can earn a Blood Moon Crystal."
RESULT_TYPE.IS_ALREADY_LIBERATION,This Unique Weapon has already been unleashed.
RESULT_TYPE.NOT_AVAILABLE_RECHARGE,Charging a Blood Moon Crystal now will reset your current Darkness Corruption Level.\nPlease try again after using a Blood Moon Crystal by entering Eclipse Mode.
RESULT_TYPE.ECLIPSE_BATTLE_TIME_OVER,Cannot continue battle. Eclipse battle time has expired.
RESULT_TYPE.EXCEEDED_DAILY_ENTRY_COUNT,Unable to enter.\nYou have exceeded the daily entry limit.
