KEY,ChineseSimplified
SCENARIO_QUEST_POPUP_DESC_301_RE,还没有得到满意的装备吗？\n试试使用特惠商城吧。\n在特惠商城中可以召唤高级装备。\n愿露亚的祝福伴随着你…
SCENARIO_QUEST_POPUP_DESC_302_RE,装备有分级别。\n分为一般、高级、稀有、英雄、上古、传说。\n你的能力比我之前看进步很多呢！\n要尝试穿戴一个符合你能力的装备吗？
SCENARIO_QUEST_POPUP_DESC_303_RE,只让一名英雄成长，也许会遇到困难的情况。\n让2名英雄成长后再来吧
SCENARIO_QUEST_POPUP_DESC_304_RE,装备好像差不多啰！？\n现在就来测试看看吧？\n随便挑个关卡让我看看你的厉害！
SCENARIO_QUEST_POPUP_DESC_305_RE,你有技能书吗？\n使用技能书可赋予技能特性。\n每个职业需要的技能书各不相同，先确认好再习得特性吧！
SCENARIO_QUEST_POPUP_DESC_306_RE,刚刚罗伊有跟你说明过技能特性的部分吧？\n接着就来测试习得的技能特性吧！\n立刻展开战斗！
SCENARIO_QUEST_POPUP_DESC_401_RE,发现藏在皇室地窖的金库。\n虽然不知道原因，但怪物太多无法靠近，因此国王下令，只要消灭怪物就可以获得赏金，有兴趣欢迎来奥勒贝尔王城挑战！
SCENARIO_QUEST_POPUP_DESC_402_RE,你好～\n我是梅伊综合商店的主人，也就是梅伊本人。\n我的商店里应有尽有，不管是装备、符石或是魔法粉末，甚至是很难取得的物品也有喔～\n相信一定会有你需要的！\n参观看看喔！
SCENARIO_QUEST_POPUP_DESC_403_RE,对于用不到的装备你都怎么处理的？\n该不会是卖掉吧..？\n当然需要金币的时候确实是个办法啦～但推荐你可以分解获得魔法粉末喔！\n魔法粉末能干么？\n这我等等再告诉你，你就先信我一次吧！
SCENARIO_QUEST_POPUP_DESC_404_RE,现在对付王之平原的怪物对你而言只是一块蛋糕？\n不可以掉以轻心！骄傲是大忌！你再去多练练功！
SCENARIO_QUEST_POPUP_DESC_405_RE,现在你的表情是在说王之平原的怪物是小菜一碟吗。\n但是修炼切记不可懈怠。\n让2名英雄成长到等级9后再来吧。
SCENARIO_QUEST_POPUP_DESC_406_RE,竞技场是证明自己的能力，获得荣耀的最高殿堂！\n此外，依照竞技场成绩而获得的钱币还可以换到超棒武器喔！\n这就是所谓的一石二鸟呀！
SCENARIO_QUEST_POPUP_DESC_501_RE,点击简单难度后便可进到一般难度。\n难度越高怪物越强，但相对地可获得的经验值和金币也越多！\n以你的能力没问题的啦！挑战看看吧！
SCENARIO_QUEST_POPUP_DESC_502_RE,想要变得强大怎么说也要到5强！\n还有你！知道高级别以上的装备还有附加属性吗？\n附加属性会在获得装备的瞬间即决定，所以在选择装备的时候建议也要考虑附加属性，你会变得更强的！
SCENARIO_QUEST_POPUP_DESC_503_RE,额外属性也可强化。\n当然，在奥勒贝尔能做这件事的只有我！哈哈哈！\n不过..强化属性需要魔法粉末。\n你记得我之前有跟你提过，分解装备可以获得吗？\n你准备好魔法粉末就来找我强化属性吧！
SCENARIO_QUEST_POPUP_DESC_504_RE,你知道奥勒贝尔有地下监牢吗？\n共有7个区域，每天只开放一个区域。\n全都开放的话，可能连我也招架不住。\n经常有很多不怕死的人为取得技能书而造访那里，你也想去看看吗？
SCENARIO_QUEST_POPUP_DESC_505_RE,普通难度没问题的话，这次就挑战困难吧！！\n在困难难度可获得英雄级别装备喔！\n话不多说～去吧！
SCENARIO_QUEST_POPUP_DESC_506_RE,想成为英雄当然就要穿戴英雄装备啰！哈哈！\n高级级别以上的装备有额外属性！
SCENARIO_QUEST_POPUP_DESC_601_RE,高级副本会在通关该章节最后的关卡时开放。\n在这里可获得蜕变成一位真正的英雄所需的觉醒素材。\n每天可战斗的次数有限，天天都要记得扫荡喔！
SCENARIO_QUEST_POPUP_DESC_602_RE,在特惠商城召唤道具，不仅可以获得装备，还可以获得各种道具和材料。\n能够召唤时一定不要忘记召唤。
SCENARIO_QUEST_POPUP_DESC_603_RE,持续不间断的战斗是成长的基石！\n变强是要付出努力的！\n去赢个3场战斗再回来找我！
SCENARIO_QUEST_POPUP_DESC_604_RE,坚持不懈的成长是战斗的基础！\n不升级是绝不可能变强的。\n在哪里听过一样的话吗？\n不要在意这些，让2名英雄成长到等级17后再来吧。
SCENARIO_QUEST_POPUP_DESC_605_RE,强化可以提高属性的装备吧！\n需要攻击力就强化武器，需要防御力就强化铠甲和盾牌！
SCENARIO_QUEST_POPUP_DESC_606_RE,伙伴们如果没有一起成长，会很难克服之后的考验。\n觉醒你的伙伴们，一起往前迈进吧！\n觉醒需要的素材主要可透过高级副本和道具召唤取得。
SCENARIO_QUEST_POPUP_DESC_701_RE,妈呀～！有虫！！\n进到森林后发现有好多虫！！\n要小心牠们的毒针和利牙！
SCENARIO_QUEST_POPUP_DESC_702_RE,你的装备还没强化到+5以上吗？\n那装备应该满低阶的吧？\n装备的最高强化阶段会根据级别而有所不同。\n穿戴稀有级别以上的装备将其强化至+7以上吧！
SCENARIO_QUEST_POPUP_DESC_703_RE,不要忘记梅伊的商店唷～\n说不定会有你需要的东西喔！\n\n客人造访我们的商店后，1小时后品项便会更新。\n要常来逛喔～！
SCENARIO_QUEST_POPUP_DESC_704_RE,等新货入荷等得很厌世吗？\n只要给我一些红宝石，我就立刻帮你进新货喔～！\n这是专为繁忙的英雄而准备的服务唷！
SCENARIO_QUEST_POPUP_DESC_705_RE,重要的事就算反复做也没坏处。\n这次让2名英雄成长到等级19后再来吧。
SCENARIO_QUEST_POPUP_DESC_706_RE,讲不听就直接给他好看呀！\n那些树精的枝干看起来很粗壮欸！\n对付他们可能需要提高物理防御力喔！
SCENARIO_QUEST_POPUP_DESC_801_RE,你应该知道在艾莉朵拉森林可获得2阶装备吧！？\n虽然穿戴等级限制较高，但相对地性能也较好，快去获得吧！
SCENARIO_QUEST_POPUP_DESC_802_RE,并不是装备的阶级高就一定好！\n因为级别低的装备就算阶级高，最高强化阶段却不高。\n目前对付森林的怪物有难度的话，使用级别高的1阶级装备也不失为一个好方法!\n试过就知道！穿戴6个稀有级别以上的装备吧！
SCENARIO_QUEST_POPUP_DESC_803_RE,进入下一个章节后，可通过召唤得到的装备的阶级也会提高。\n现在通过道具召唤有可能获得阶级2装备。\n当然不是每次都能获得。但就当是试验，试一试吧？
SCENARIO_QUEST_POPUP_DESC_804_RE,喂!你看起来好像孤单寂寞觉得冷，你有朋友吗？\n有朋友的话，你们可以赠送彼此友情点数，就可以一起体验各种不同的系统喔！\n请点击好友键。\n可以向其他人提出好友申请，也可以看到谁想和你做朋友喔～
SCENARIO_QUEST_POPUP_DESC_805_RE,有朋友后当然就要交换友情点数啰！\n在好友清单点击互赠键，就可以很轻松地和所有朋友互赠友情点数。\n若欲使用友情点数请造访英雄旅馆～
SCENARIO_QUEST_POPUP_DESC_806_RE,我听说他们是喜爱森林爱好和平的种族说...怎么会变成这样？\n为了往后的路，不能犹豫！
SCENARIO_QUEST_POPUP_DESC_901_RE,每个装备提高的属性皆不相同，因此强化时最好是能平均进行。\n确认可以补足欠缺之能力的装备后进行强化吧！
SCENARIO_QUEST_POPUP_DESC_902_RE,每天可免费进行道具召唤5次，\n特殊道具召唤1次。\n每天一定不要忘记进行召唤啊。
SCENARIO_QUEST_POPUP_DESC_903_RE,地下监牢的难度也是从简单到地狱难度，共有4个阶段。\n下方的难度过关后便会开放下一个难度。\n难度越高可获得的技能书越多，但小心驶得万年船！\n好好评估自己的能力后再进行挑战吧！
SCENARIO_QUEST_POPUP_DESC_904_RE,是否一直坚持在分解装备呢？\n分解装备的级别越高，就可获得更多的魔法粉末。\n试试将获得的魔法粉末用于属性强化。\n附加属性可以提升很多种无法透过强化装备提升的能力，所以一定能帮上大忙。
SCENARIO_QUEST_POPUP_DESC_905_RE,比敌人等级低的话战斗就更难了。\n别怠慢了升级。
SCENARIO_QUEST_POPUP_DESC_906_RE,用正义的火焚烧丧失荣誉感的鹰身人吧！！\n把他们打醒！
SCENARIO_QUEST_POPUP_DESC_1001_RE,原来装备强化不一定非要它出现的时候才能进行呀。\n那么，在金币富足的时候，及时投资强化怎么样呢？
SCENARIO_QUEST_POPUP_DESC_1002_RE,不要因为道具召唤的免费次数耗尽而失望。\n可以通过执行任务或各种活动获得召唤券，也可以消耗金币和红宝石进行召唤。
SCENARIO_QUEST_POPUP_DESC_1003_RE,想见到鹰身人的女王就必须继续往前突破！\n打起劲儿来，继续攻击～！
SCENARIO_QUEST_POPUP_DESC_1004_RE,穿戴8个稀有阶级以上的装备让你更抢眼吧！\n\n你觉得我强人所难吗？\n不！只要你善用道具召唤和商店就不难！
SCENARIO_QUEST_POPUP_DESC_1005_RE,如果技能等级都已升级，英雄清单中还是持续出现技能强化的标示，那就表示还没习得技能特性喔！\n还有没习得的技能特性的话就赶快习得吧！\n只要有技能书就可以免费习得喔！
SCENARIO_QUEST_POPUP_DESC_1006_RE,触碰到巴拉莱卡琴的范围攻击技能时，产生大量伤害的同时会向后弹且行动受阻。\n弄晕巴拉莱卡琴让他不能施展技能，这样战斗上会更轻松，你参考一下！
SCENARIO_QUEST_POPUP_DESC_1101_RE,简单难度过关后可挑战一般难度，你没忘记吧？\n在一般难度中也有机会获得稀有装备。
SCENARIO_QUEST_POPUP_DESC_1102_RE,你默默存下的金币还没用光吗？\n在章节里拼死拼活赚金币，不如赚陛下赏赐的金币吧？\n\n绝对不是因为只有骑士团人力不够才要你帮忙的喔…
SCENARIO_QUEST_POPUP_DESC_1103_RE,你现在应该有充分理解装备强化的必要性吧？\n不要只是理解呀！还不赶快进行强化！\n这都是对你有帮助的！
SCENARIO_QUEST_POPUP_DESC_1104_RE,持续不间断地累积实战经验，是熟悉战斗和对手的不二法门！\n别发懒！快去累积实战经验！
SCENARIO_QUEST_POPUP_DESC_1105_RE,没见到你的这段时间好像变强不少喔？\n来竞技场试试实力如何？\n每30分钟会补充1张竞技场门票，要善用呀！
SCENARIO_QUEST_POPUP_DESC_1106_RE,鹰身人设立的图腾有点碍事！\n弄掉图腾后战斗上应该会更轻松吧！？先善用技能破坏图腾吧！
SCENARIO_QUEST_POPUP_DESC_1201_RE,艾莉朵拉森林全都过关啦！？\n现在可进入2章的节高级副本－血翼之族前哨基地啰！\n在这里可获得5个觉醒素材，赶快出发吧！
SCENARIO_QUEST_POPUP_DESC_1202_RE,各技能可习得的技能特性有Ⅳ阶段。\n不过阶段越高，需要的技能书数量也越多。\n不要一开始就把一切赌在一个技能上，而是要平均地提高技能特性。
SCENARIO_QUEST_POPUP_DESC_1203_RE,已经用过道具召唤10次了吗？\n用过10次召唤的人，似乎可以获得一个额外的道具奖励呢。
SCENARIO_QUEST_POPUP_DESC_1204_RE,移动至各关卡后便可确认可获得什么道具。\n如果有性能低的装备，就挑战可获得那个装备的关卡吧！
SCENARIO_QUEST_POPUP_DESC_1205_RE,升级后查看英雄信息就能确认上升的数值。\n什么？你觉得太少了？\n积少成多自然就会变强啊。
SCENARIO_QUEST_POPUP_DESC_1206_RE,英雄觉醒所需的晶元收集齐全后，在英雄清单会出现前往试炼之房的讯息。\n确认后觉醒成3星英雄吧！\n晶元不够的话可利用高级副本。
SCENARIO_QUEST_POPUP_DESC_1301_RE,巨型狂暴沙虫钻进地里突然出现在后方的伙伴面前，恐怕会造成危险。\n伙伴中如果有比较弱的，一定要好好保护他喔！
SCENARIO_QUEST_POPUP_DESC_1302_RE,有交到许多朋友吗？\n光靠推荐好友不容易找到朋友的话，可透过聊天试试喔！\n相信一定也有和你一样需要朋友的人！
SCENARIO_QUEST_POPUP_DESC_1303_RE,交到朋友后下一步要做什么呢？\n\n没错～就是交换友情啰！\n赠送友情点数给新朋友吧！
SCENARIO_QUEST_POPUP_DESC_1304_RE,要说到我的大锤的话，应该就是宇宙无敌坚硬的强化至+20的传说大锤吧！哇哈哈！\n\n嗯？我没问过？\n你给我穿好一点的装备！
SCENARIO_QUEST_POPUP_DESC_1305_RE,那位英勇的英雄～最近造访的次数有点少唷～\n喔～！对啦！\n我们有根据你现在的能力更换装备的阶级唷！\n现在可以买到3阶级装备啰！
SCENARIO_QUEST_POPUP_DESC_1306_RE,好像和前看过的狼是不同的家伙？\n似乎是支配峡谷的家伙，周围的动物也都听命于牠。\n就算如此，对我们而言不过就是宠物而已！
SCENARIO_QUEST_POPUP_DESC_1401_RE,可在背包的消耗品列表中确认拥有的道具召唤券。\n虽然忙著往前迈进，但请别忘记偶尔要确认一下哦。
SCENARIO_QUEST_POPUP_DESC_1402_RE,真不方便..好远喔！！\n只要这个点通关，就可以直接从入口移动至西边的区域，不需要绕一大圈！\n不只是这个地方，关卡中间出现的岔路区域通关后，就可以更快速地移动，供你参考～
SCENARIO_QUEST_POPUP_DESC_1403_RE,分解获得的装备时，你该不会是一个一个选完后再分解吧？\n只要按批次分解，就可以将所选择的装备一次进行分解。\n试过就明白！
SCENARIO_QUEST_POPUP_DESC_1404_RE,哈～这个地方有好多哥布尔和兽人，连野生动物也很凶猛..\n完全不是我的菜！\n我要去释放一下能量！
SCENARIO_QUEST_POPUP_DESC_1405_RE,属性强化的魅力就在于，可以提高无法透过一般强化提高的额外能力。\n你已经知道啦？不要只出一张嘴，赶快强化属性吧！
SCENARIO_QUEST_POPUP_DESC_1406_RE,据说斯洛在兽人中也是名气颇大的厉害兽人。\n力量和速度皆非等闲之辈，你要看仔细后再抵挡技能。\n他会是一个很好的练习物件的！
SCENARIO_QUEST_POPUP_DESC_1501_RE,可信任依靠的队友越多越好。\n这样的队友是不是应该有相当的水准呢？\n去将3名英雄提升到等级30吧。
SCENARIO_QUEST_POPUP_DESC_1502_RE,好的装备渐渐变多，需要强化的时候也变多了吧？\n不要觉得麻烦，因为你也可以一次强化到你想要的数值！
SCENARIO_QUEST_POPUP_DESC_1503_RE,想增加经验值就是要战斗！\n没有金币也要战斗！\n装备不够也要战斗！！\n没事多战斗，多战斗没事！
SCENARIO_QUEST_POPUP_DESC_1504_RE,不是只有战斗才能提高角色的等级。\n你见过经验药水吗？\n安装空的经验烧瓶并获得经验值，就能完成经验药水。\n使用经验药水可以瞬间提高角色的经验值，试试看吧。
SCENARIO_QUEST_POPUP_DESC_1505_RE,还有一个可以快速提升角色等级的方法，\n就是经验值加成卷轴。\n使用经验值加成卷轴的话，通过战斗获得的经验值会增至2倍。\n试一下效果吧？
SCENARIO_QUEST_POPUP_DESC_1506_RE,有看到那后面的兽人投石器吗？\n虽然它的速度不快，但攻击范围很广，而且还会击倒所有受伤的伙伴。\n你要小心！
SCENARIO_QUEST_POPUP_DESC_1601_RE,在竞技场组合就是王道！\n就算有4位骑士在前线拼死拼活，若没有后援也是很难赢得胜利的！\n搭配出合适的职业组合吧！\n\n准备好就可以挑战啰！
SCENARIO_QUEST_POPUP_DESC_1602_RE,野生动物挡在路上，妨碍大家通行！\n你去给牠们一点教训，让行人有路可走！
SCENARIO_QUEST_POPUP_DESC_1603_RE,地下监牢的怪物各有特色。\n一堆笨蛋也不事先调查好，结果落得一身狼狈，所以我事前就先提醒你！\n千万不要傻傻地冲进去，要先确认好！
SCENARIO_QUEST_POPUP_DESC_1604_RE,如果缺乏必需的装备和材料的话，进行道具召唤怎么样？\n如果运气好的话，说不定马上就能轻而易举地得到需要的道具。
SCENARIO_QUEST_POPUP_DESC_1605_RE,加成卷轴不只有经验值加成卷轴一种。\n使用金币加成卷轴的话，战斗中获得的金币可以增至2倍。\n因为以后可能也需要金币，使用金币加成卷轴会有很大的帮助。
SCENARIO_QUEST_POPUP_DESC_1606_RE,吉克会推挤或弄晕大范围内的敌人，你千万要小心！\n要是不能抵挡他的攻击会很危险。
SCENARIO_QUEST_POPUP_DESC_1701_RE,现在是一般关卡啰！\n虽然怪物变更强，但我们也变更强啦！\n只要你记得我先前说过的，保护好后方的伙伴，就没问题啰！
SCENARIO_QUEST_POPUP_DESC_1702_RE,经验值加成卷轴分为套用1小时的加成卷轴和以天为单位套用的加成卷轴两种。\n使用同种加成卷轴可延长时间，使用两种不同的加成卷轴效果则分别套用。\n请仔细确认后使用想要的经验值加成卷轴。
SCENARIO_QUEST_POPUP_DESC_1703_RE,在困难难度可获得英雄装备..你记得吧？\n来吧！这是新的开始！
SCENARIO_QUEST_POPUP_DESC_1704_RE,不一定要照着关卡顺序进行战斗。\n从可获得需要之装备的关卡开始也算战略之一！\n挑个你喜欢的关卡获得3胜吧！
SCENARIO_QUEST_POPUP_DESC_1705_RE,就算装备的等级高，但没经过强化的话，性能可能比低等级的装备还差，现在你知道了吧？\n现在就进行强化当作加深印象吧！
SCENARIO_QUEST_POPUP_DESC_1706_RE,对付精英突击战士和精英萨满时就先将魔力消耗光的话，后面要对付吉克会很麻烦喔！\n虽然不容易，但还是要好好管理魔力！
SCENARIO_QUEST_POPUP_DESC_1801_RE,特性提高至Ⅲ阶段需要60个职业专属的技能书。\n地下监牢的难度越高，过关时可获得的技能书也越多，能力OK的话不妨挑战高难度。
SCENARIO_QUEST_POPUP_DESC_1802_RE,恭喜！3章节的高级副本已经开放啰！\n不过！你知道高级副本的入场次数是分开计算的吧？\n有余力的话，不妨也一起挑战1、2章节的高级副本吧！这样会成长的更快唷！
SCENARIO_QUEST_POPUP_DESC_1803_RE,如果新加入的队友等级较低的话，就暂时回到之前走来的路上进行升级也是不错的方法。\n虽然暂时得返回走过的路，但今后一定会成为强大的力量。
SCENARIO_QUEST_POPUP_DESC_1804_RE,如果有时间的话，推荐坚持不懈地进行道具召唤。\n即使没有出现当场就需要的道具，但总有一天也许会派上用场。
SCENARIO_QUEST_POPUP_DESC_1805_RE,不要只专注在你自己的装备上，也要注意伙伴的装备呀！\n团队力量大，只有你自己变强，往后的旅程只会更辛苦！
SCENARIO_QUEST_POPUP_DESC_1806_RE,伙伴的成长也很重要！\n将伙伴们觉醒成3星英雄吧！\n觉醒素材收集齐全后再来找我！
SCENARIO_QUEST_POPUP_DESC_1901_RE,没什么好怕的！！\n那些家伙的攻击只是单纯的物理攻击，你只要注意物理防御的部分就可以轻易地击败他们！\n去吧！
SCENARIO_QUEST_POPUP_DESC_1902_RE,你知道每次进行战斗时都会消耗体力吗？\n体力可以自然回复，但也可以用道具补充。\n试一试使用道具回复体力吧。
SCENARIO_QUEST_POPUP_DESC_1903_RE,技能强化很重要没错，但习得特性也是非常重要的！\n等你习得特性后，就可以感受到效果差多少了。\n将2个技能特性习得至Ⅲ阶段吧！
SCENARIO_QUEST_POPUP_DESC_1904_RE,你知道从稀有装备开始可强化至+10以上吧？\n选择欲强化的装备时务必先确认好等级喔！
SCENARIO_QUEST_POPUP_DESC_1905_RE,消灭皇室金库高楼层的怪物，可获得更多陛下赏赐的金币。\n能力允许的话可以挑战高楼层的怪物喔！
SCENARIO_QUEST_POPUP_DESC_1906_RE,那里的蜘蛛跳跃后可接近后方的伙伴。\n你要专心保护伙伴呀！
SCENARIO_QUEST_POPUP_DESC_2001_RE,你和同伴一起成长的心情是怎么样的呢？\n同伴们擅长做的事情都不一样，还记得我上次告诉你关于附加属性的事吗？\n你有在帮同伴强化适合他们的装备吧？\n\n咳嗯…我相信你能做得很好，但也千万不要忘记强化同样也是非常重要的！
SCENARIO_QUEST_POPUP_DESC_2002_RE,听说你已经进到4章节啦！\n那穿戴的4阶级装备应该需要再强化属性吧？\n我一直在奥勒贝尔等待像你这样的人到来呢！
SCENARIO_QUEST_POPUP_DESC_2003_RE,这周围满满地都是骷髅呢！\n虽然就算击倒他们还是有复活的可能..但光看就觉得碍眼，去把他们都除掉吧！
SCENARIO_QUEST_POPUP_DESC_2004_RE,技能强化和英雄觉醒等需要的素材太多觉得困扰吗？\n透过我们的商店可快速获得素材唷！\n记得要常光临喔！
SCENARIO_QUEST_POPUP_DESC_2005_RE,找不到想要的道具而感到烦躁吗？..\n刷新清单可加速找到道具的时间唷！\n来试试看吧～
SCENARIO_QUEST_POPUP_DESC_2006_RE,那些枯骨的味道也未免太臭！\n快把他们送回坟墓里吧！
SCENARIO_QUEST_POPUP_DESC_2101_RE,怎么只有你穿好装备呢！这样旅程会很辛苦！\n一起并肩作战的伙伴穿的装备也要多用点心呀！\n\n也替伙伴们穿上英雄级别以上的装备吧！
SCENARIO_QUEST_POPUP_DESC_2102_RE,点击聊天窗口的ID可轻松申请好友。\n若已加入公会，也可在直接公会员清单上点击公会员申请好友喔！\n\n赶快尝试看看吧！
SCENARIO_QUEST_POPUP_DESC_2103_RE,不能只是加好友，加完后还要送东西呀！否则朋友是会你离开你的！\n所以要记得赠送友情点数喔！
SCENARIO_QUEST_POPUP_DESC_2104_RE,不知为何，总觉得那个巨大的史莱姆很挡路！\n不如我们就自告奋勇为民除害吧？
SCENARIO_QUEST_POPUP_DESC_2105_RE,通关克卢雅平原简单难度的战斗只能获得高级级别的装备。\n但是利用道具召唤或许能更快地拥有更高级别的装备。\n要不要试着召唤一次？
SCENARIO_QUEST_POPUP_DESC_2106_RE,哇～～你有看到那家伙吗？\n我第一次看到如此大块头的家伙欸！\n他应该一拳就可以揍晕我吧！？\n不过块头越大动作越缓慢，我们可以先发制人！
SCENARIO_QUEST_POPUP_DESC_2201_RE,或许你有狩猎过龙吗？\n龙掉落的道具中有一种叫魔法水晶的东西。\n分解魔法水晶能比分解装备获得更多的魔法粉末。
SCENARIO_QUEST_POPUP_DESC_2202_RE,菲比欧斯不只长得很强壮，听说实力也是不容小觑的。\n要特别注意大范围的强烈魔力攻击！\n虽然不好对付，但只要击败他，经验值也不会令你失望的！
SCENARIO_QUEST_POPUP_DESC_2203_RE,英雄觉醒后不只是属性会提升，最高等级也将一并扩充。\n成为4星英雄后，可升级至60级。\n你现在可能不觉得重要，但之后它的重要度会越明显，所以还是先知道比较好。
SCENARIO_QUEST_POPUP_DESC_2204_RE,初次战斗的关卡过关后可获得少量的红宝石。\n收集红宝石是有原因的。\n快去过关获得红宝石吧！
SCENARIO_QUEST_POPUP_DESC_2205_RE,虽然可以通过在冒险中的实战来升级，但使用经验药水的话可以更快速地成长。\n成长有各种方法，你要好好思考。
SCENARIO_QUEST_POPUP_DESC_2206_RE,莫铎克那家伙会使用护盾和可恢复HP的技能，要快速击败他可能不容易。\n先提高攻击力再挑战吧！
SCENARIO_QUEST_POPUP_DESC_2301_RE,全新战斗的开始！\n那些家伙虽然有变强，但我们也是呀！没问题的！
SCENARIO_QUEST_POPUP_DESC_2302_RE,可能你会觉得我很唠叨，但是这里的怪物可不容小觑。\n懈怠修炼的话，以后会后悔的。\n快升级吧。
SCENARIO_QUEST_POPUP_DESC_2303_RE,竞技场队伍组合有困难的话，不妨参考一下其他人的组合吧！\n在竞技场可参考排名内之人的队伍组合。\n来参考看看吧！顺便也累积个实战经验！
SCENARIO_QUEST_POPUP_DESC_2304_RE,这次是一般难度！只要好好强化装备就没问题的！别太紧张！\n准备好就去除掉那个讨人厌的莫铎克吧！
SCENARIO_QUEST_POPUP_DESC_2305_RE,如果继续下去有点辛苦，不妨确认是否有确实进行装备强化。\n虽然成长上要注意的地方很多，但熟能生巧呀！
SCENARIO_QUEST_POPUP_DESC_2306_RE,那个狡猾的莫铎克！他还在这里呀！！\n这次一定要除掉他！！！
SCENARIO_QUEST_POPUP_DESC_2401_RE,4章节的高级副本也已经开放啰！\n越是高章节的高级副本，可获得的晶元也越多！\n知道你接下来该做什么吧?
SCENARIO_QUEST_POPUP_DESC_2402_RE,如果还没获得想要的装备，不妨找找可以获得那个装备的地区吧！\n\n找到后记得赶快行动！
SCENARIO_QUEST_POPUP_DESC_2403_RE,强化可以提高属性的装备吧！\n需要攻击力就强化武器，需要防御力就强化铠甲和盾牌！
SCENARIO_QUEST_POPUP_DESC_2404_RE,难度低的怪物或许怎么都好对付，但难度高的怪物可不一样！\n若不带上合适的伙伴，想挑战高难度根本是作梦！
SCENARIO_QUEST_POPUP_DESC_2405_RE,升级这件事，再强调多少次也不为过。\n要想以后不受罪，就得赶快升级。
SCENARIO_QUEST_POPUP_DESC_2406_RE,还没觉醒的话之后会很麻烦喔！\n觉醒英雄吧！\n若需要的素材不够可透过道具召唤或高级副本取得。
SCENARIO_QUEST_POPUP_DESC_2501_RE,我喜欢那只乌龟！\n这对于过关克卢雅平原困难难度的你而言应该非难事吧！？\n快帮我把牠抓来！
SCENARIO_QUEST_POPUP_DESC_2502_RE,在难度越大的地区战斗，就会消耗越多的体力。\n如果体力不足，请使用道具来回复。\n如果有友情点数，还可以在旅馆通过购买食物来回复体力。
SCENARIO_QUEST_POPUP_DESC_2503_RE,你好像突然补充了很多体力？\n不要只是累积，也要努力消耗好吗！
SCENARIO_QUEST_POPUP_DESC_2504_RE,在阿罗维纳海岸的简单难度中只能获得高级级别的装备。\n但是利用道具召唤或许能更快地拥有更高级别的装备。\n要不要试着召唤一次？
SCENARIO_QUEST_POPUP_DESC_2505_RE,恭喜进入5章节！\n专为你准备的5阶级装备已经进货啰～\n快来看看喔！
SCENARIO_QUEST_POPUP_DESC_2506_RE,以为借助魔族的力量就可以吓唬我们吗？\n借助魔族的力量是要付出代价的！
SCENARIO_QUEST_POPUP_DESC_2601_RE,不要因为成长需要花费很长时间而失望。\n振作起来，试着使用经验值加成卷轴。\n能够实现更快的成长。
SCENARIO_QUEST_POPUP_DESC_2602_RE,使用经验值加成卷轴后就放空根本是愚蠢至极的行为！\n还不快去战斗获得经验值！
SCENARIO_QUEST_POPUP_DESC_2603_RE,每个装备提高的属性皆不相同，因此强化时最好是能平均进行。\n确认可以补足欠缺之能力的装备后进行强化吧！
SCENARIO_QUEST_POPUP_DESC_2604_RE,黄金是不是变得不足了？\n换个角度来看，这也意味着正在努力成长。\n没有忘记使用金币加成卷轴可以使获得的金币增至2倍吧？\n再用一次怎么样？
SCENARIO_QUEST_POPUP_DESC_2605_RE,对了！你使用过金币加成卷轴了！\n使用金币加成卷轴后，挑战完皇室金库时可获得的金币也会变成2倍。\n也就是金币加成卷轴的功能在皇室金库里会发挥到极致！
SCENARIO_QUEST_POPUP_DESC_2606_RE,仔细想想，北海岸的路开通后，万一发生什么事可以当作退路。\n先除掉占领这地的家伙吧！
SCENARIO_QUEST_POPUP_DESC_2701_RE,现在看装备的眼光不错喔！\n要穿上好的装备持续成长唷！\n消灭龙后也可获得传说级别装备！
SCENARIO_QUEST_POPUP_DESC_2702_RE,如果你有持续分解获得的装备，那应该累积不少魔法粉末吧！？还不是强化属性的时候吗？\n来找我就帮你强化属性！
SCENARIO_QUEST_POPUP_DESC_2703_RE,如果有队友对战斗越来越吃力，为了快速成长，使用经验药水怎么样？\n还记得经验药水是装上空烧瓶并获得经验值就可以制作的吗？\n如果制作了经验药水的话，请给队友使用。\n这样战斗就会变得更容易。
SCENARIO_QUEST_POPUP_DESC_2704_RE,现在是最后的觉醒啰！\n最高可觉醒至5星。\n虽然并非觉醒完就可以成为一位真正的英雄，但就亦步亦趋地向前吧！
SCENARIO_QUEST_POPUP_DESC_2705_RE,你有制作过道具吗？\n符石若穿戴在英雄成长必需的素材和装备上可赋予额外属性。可以制作增加NPC好感度的礼物等各样道具喔！\n先尝试制作无限晶元吧！
SCENARIO_QUEST_POPUP_DESC_2706_RE,黑暗精灵弩炮的攻击满扎实的，感觉被打到会往后弹飞。\n要注意的是，往后弹飞的话原本的动作会停止。
SCENARIO_QUEST_POPUP_DESC_2801_RE,让一名英雄成长得越来越强固然重要，但只有一名英雄没法应对各种情况。\n用心使各种英雄的等级得到成长吧。
SCENARIO_QUEST_POPUP_DESC_2802_RE,准备得差不多的话，应该要在实战中测试一下吧！？\n那边有一堆心急想和你打一场的家伙，上吧！
SCENARIO_QUEST_POPUP_DESC_2803_RE,喂！我看你好像满强的，不想和火焰之龙打一场吗？\n\n他飞到空中时是最需要注意的时候，整个地面可能会成为一片火海..\n要是没好的对策，那就想办法让龙不能飞吧！\n要挑战看看吗？
