KEY,"Vietnamese"
RESULT_TYPE.ROOM_NOT_EXIST,"Phòng không tồn tại."
RESULT_TYPE.NOT_DELEGATE_ACCOUNT_ID,"Không có người chơi ủy nhiệm."
RESULT_TYPE.ROOM_FULL,"Phòng đã đầy."
RESULT_TYPE.ROOM_IN_BATTLE,"Phòng đang đấu."
RESULT_TYPE.NOT_JOINED_RAID_ROOM,"Bạn đã không tham gia vào phòng."
RESULT_TYPE.INVALID_ROOM_NO,"Số phòng không chính xác."
RESULT_TYPE.ALREADY_JOINED_BROADCAST_ROOM,"Trận tường thuật đã tham gia."
RESULT_TYPE.NOT_JOINED_BROADCAST_ROOM,"Đang không xem tường thuật."
RESULT_TYPE.WORLD_BOSS_RANK_ERROR,"Lỗi xếp thứ hạng Boss Thế Giới."
RESULT_TYPE.WORLD_BOSS_CANCELED,"Trận chiến đã kết thúc do giá trị sát thương cao bất thường."
RESULT_TYPE.WORLD_BOSS_SEASON_CHANGED,"Boss Thế Giới khác đã xuất hiện."
RESULT_TYPE.STARTED_WORLD_BOSS_NOT_FOUND,"Không thể bắt đầu Boss Thế Giới."
RESULT_TYPE.WORLD_BOSS_DATA_NOT_FOUND,"Không thể tìm thấy thông tin của Boss Thế Giới."
RESULT_TYPE.CANNOT_SEARCH_MY_FRIEND,"Không thể tìm thấy bạn bè."
RESULT_TYPE.BOOSTER_DATA_NOT_FOUND,"Thông tin Bộ tăng không tồn tại."
RESULT_TYPE.PATCH_NOTE_NOT_FOUND,"Ghi chú cập nhật không tồn tại."
RESULT_TYPE.SAME_PATCH_NOTE,"Ghi chú cập nhật như nhau."
RESULT_TYPE.HP_NOT_FOUND,"Thất bại trong việc lấy máu của quái."
RESULT_TYPE.KICKED_FROM_ROOM,"Người chơi đã bị loại khỏi phòng đấu"
RESULT_TYPE.MASTER_BANNED,"Người chơi đã bị chặn bởi Chủ phòng"
RESULT_TYPE.KICK_MEMBER_NOT_EXIST,"Không có người chơi để loại"
RESULT_TYPE.INTERNAL_ERROR,"Lỗi nội bộ"
RESULT_TYPE.BAN_ACCOUNT_FULL,"Số người chơi bị chặn ở mức tối đa"
RESULT_TYPE.ALREADY_ADDED_ACCOUNT,"Người chơi đã được thêm"
RESULT_TYPE.BAN_ACCOUNT_NOT_EXIST,"Người chơi không tồn tại"
RESULT_TYPE.FAVORITE_ACCOUNT_FULL,"Danh sách người chơi ưa thích đã đầy"
RESULT_TYPE.FAVORITE_ACCOUNT_NOT_EXIST,"Người chơi không tồn tại"
RESULT_TYPE.NOT_ENOUGH_WORLD_BOSS_POINT,"Không đủ điểm Boss Thế Giới"
RESULT_TYPE.NOT_ENOUGH_EVENT_POINT,"Không đủ điểm sự kiện"
RESULT_TYPE.ROOM_SERVER_INTERNAL_ERROR,"Lỗi nội bộ server."
RESULT_TYPE.ALREADY_EXIST_GUILD_NAME,"Tên Guild đã tồn tại."
RESULT_TYPE.MAX_FRIENDLY_POINT,"Độ thân hữu đã đầy."
RESULT_TYPE.CANNOT_GIVE_GIFT_NPC,"Bạn không thể tặng quà."
RESULT_TYPE.FRIENDLY_POINT_INFO_NOT_FOUND,"Không có thông tin độ thân hữu."
RESULT_TYPE.FRIENDLY_POINT_DATA_NOT_FOUND,"Không có dữ liệu độ thân hữu."
RESULT_TYPE.INVALID_FRIENDLY_POINT_STEP,"Giai đoạn độ thân hữu không đúng."
RESULT_TYPE.NOT_ENOUGH_FRIENDLY_POINT,"Độ thân hữu còn thiếu."
RESULT_TYPE.NEXT_TIER_EQUIP_ITEM_NOT_FOUND,"Không có thông tin vật phẩm thăng cấp."
RESULT_TYPE.INVALID_NEXT_TIER_STEP,"Thông tin vật phẩm thăng cấp sai."
RESULT_TYPE.MAX_TIER_ITEM,"Vật phẩm dự định thăng cấp hiện tại là bậc cao nhất."
RESULT_TYPE.MATERIAL_ITEM_DATA_NOT_FOUND,"Không có dữ liệu vật phẩm nguyên liệu cần dùng."
RESULT_TYPE.UPGRADE_TIER_NOT_FOUND,"Không có dữ liệu thăng cấp trang bị."
RESULT_TYPE.NOT_EQUIP_MAX_STAR,"Số sao của trang bị thăng cấp không phải là cao nhất."
RESULT_TYPE.WORLD_BOSS_DAILY_REWARDING,"Đang tổng kết trong ngày."
RESULT_TYPE.CANNOT_BUY_NO_EVENT,"Không trong sự kiện."
RESULT_TYPE.CANNOT_RESTOCK_NO_EVENT,"Không trong sự kiện."
RESULT_TYPE.EVENT_DUNGEON_DATA_NOT_FOUND,"Không tồn tại dữ liệu Ngục tối sự kiện."
RESULT_TYPE.EVENT_DUNGEON_CLOSED,"Ngục tối sự kiện đã kết thúc."
RESULT_TYPE.WITHDRAW_PENALTY,"Bạn không thể sử dụng nội dung này trong thời gian bị chặn Guild."
RESULT_TYPE.EQUIP_ENCHANT_OPTION_ITEM_DATA_NOT_FOUND,"Không có thông tin tùy chọn phù phép."
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT,"Thiếu điểm sự kiện."
RESULT_TYPE.GUILD_CONTENTS_RESTRICTED,"Bạn không thể mua sản phẩm này trong thời gian bị phạt Guild."
RESULT_TYPE.ITEM_EXPIRED,"Vật phẩm này đã hết hạn sử dụng."
RESULT_TYPE.WRONG_WORLD_BOSS_CHAPTER,"Hiện không có dữ liệu Boss Thế Giới."
RESULT_TYPE.WRONG_WORLD_BOSS_DUNGEON,"Hiện không có dữ liệu Boss Thế Giới."
RESULT_TYPE.CREATURE_STAR_DATA_NOT_FOUND,"Không có thông tin cường hóa của anh hùng."
RESULT_TYPE.RANK_ERROR,"Thứ hạng không đúng."
RESULT_TYPE.CANCELED,"Đã hủy."
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT2,"Thiếu điểm."
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT3,"Thiếu điểm sự kiện."
RESULT_TYPE.NOT_ENOUGH_GLORY_POINT,"Không đủ Huy hiệu vinh quang."
RESULT_TYPE.NOT_AVAILABLE_HERO,"Anh hùng không thể sử dụng được."
RESULT_TYPE.INVAILD_ACHIEVEMENT_INDEX,"Phần thưởng không thể nhận."
RESULT_TYPE.CHALLENGE_RAID_NOT_OPENED,"Thời gian vào Raid Thử Thách đã kết thúc, bạn không thể tham gia được."
RESULT_TYPE.CENSORED_WORD_NAME,"Tên không thể sử dụng."
RESULT_TYPE.NOT_OPENED_ROOM,"Phòng không công khai nên không thể tham gia."
RESULT_TYPE.ROOM_LEFT,"Phòng bị vô hiệu quá do bị ngắt kết nối mạng"
RESULT_TYPE.CHALLENGE_RAID_DATA_NOT_FOUND,"Dữ liệu Raid Thử Thách không tồn tại."
RESULT_TYPE.NO_EVENT_DUNGEON_DATA,"Dữ liệu trận đấu sự kiện không tồn tại."
RESULT_TYPE.NO_RESET_COUNT,"Số lần khởi động lại không tồn tại."
RESULT_TYPE.NO_RESET_CURRENCY_TYPE,"Hàng hóa khởi động lại không tồn tại."
RESULT_TYPE.NO_RESET_AMOUNT,"Chi phí khởi động lại không tồn tại."
RESULT_TYPE.INVALID_ACHIEVEMENT_INDEX,"Số thành tích không đúng."
RESULT_TYPE.NOT_ENOUGH_EVENT_GIFT,"Quà sự kiện không đủ."
RESULT_TYPE.MISSING_EVENT_WORLD_BOSS_INDEX,"Không có số Boss Thế Giới sự kiện."
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_EXIST,"Boss Thế Giới sự kiện không tồn tại."
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_ACTIVE,"Boss Thế Giới sự kiện đã đóng."
RESULT_TYPE.EVENT_WORLD_BOSS_DATA_NOT_FOUND,"Không có dữ liệu Boss Thế Giới sự kiện."
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_CHAPTER,"Ngoài thời gian có thể đấu Boss Thế Giới Sự kiện"
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_DUNGEON,"Ngoài thời gian có thể đấu Boss Thế Giới Sự kiện"
RESULT_TYPE.EVENT_WORLD_BOSS_CANCELED,"Boss Thế Giới sự kiện đã bị hủy."
RESULT_TYPE.EVENT_WORLD_BOSS_SEASON_CHANGED,"Mùa giải Boss Thế Giới sự kiện đã được thay đổi."
RESULT_TYPE.STARTED_EVENT_WORLD_BOSS_NOT_FOUND,"Không có thông tin Boss Thế Giới sự kiện sắp bắt đầu."
RESULT_TYPE.EVENT_WORLD_BOSS_HP_ERROR,"Thể lực của Boss Thế Giới sự kiện không đúng."
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_PLAYABLE_TIME,"Ngoài thời gian có thể đấu Boss Thế Giới Sự kiện"
RESULT_TYPE.CHALLENGE_RAID_SCORE_ERROR,"Điểm Raid Thử Thách không đúng."
RESULT_TYPE.EVENT_WORLD_BOSS_LEVEL_CHANGED,"Level của Boss Thế Giới Sự kiện đã được thay đổi."
RESULT_TYPE.CRAFT_DATA_NOT_OPENED,"Không tồn tại thông tin điều chế."
RESULT_TYPE.NOT_ENOUGH_SKILL_POINT,"Thiếu Điểm Siêu việt."
RESULT_TYPE.IS_NOT_UNEQUIP_TYPE,"Vật phẩm không thể gỡ bỏ."
RESULT_TYPE.NOT_OPEN_PAGE,"Trang kĩ năng không mở."
RESULT_TYPE.PAGE_NOT_FOUND,"Trang không tồn tại."
RESULT_TYPE.ALREADY_HAVE_PAGE,"Bạn đã mua trang này."
RESULT_TYPE.SKILL_TYPE_ALREADY_LEARNED,"Bạn đã học kĩ năng cùng loại."
RESULT_TYPE.NOT_CORRECT_OPTION_COUNT,"Số tùy chọn không đúng."
RESULT_TYPE.NOT_ENOUGH_HIDEOUT_DUNGEON_COUNT,"Không đủ chìa khóa vào Ngục tối trên cao"
RESULT_TYPE.CHAPTER_INDEX_NOT_FOUND,"Chương không tồn tại."
RESULT_TYPE.RESET_GEM_NOT_FOUND,"Không thể tìm thấy thông tin phí thiết lập lại"
RESULT_TYPE.INVAID_RESET_GEM,"Thông tin phí thiết lập lại không tồn tại."
RESULT_TYPE.SELECT_ITEM_DATA_NOT_FOUND,"Không thể tìm thấy thông tin Thẻ chọn."
RESULT_TYPE.IMPOSSIBLE_SELECT_ITEM,"Bạn đã chọn vật phẩm không tồn tại trong danh sách lựa chọn."
RESULT_TYPE.PURCHASE_MARKETING_DATA_NOT_FOUND,"Không thể tìm thấy thông tin sản phẩm cần mua."
RESULT_TYPE.PURCHASE_MARKETING_NOT_OPENED,"Sản phẩm cần mua hiện đang không bán."
RESULT_TYPE.NOT_AVAILABLE_REPEAT_COOLTIME,"Sản phẩm không thể bán lại."
RESULT_TYPE.REMAIN_REPEAT_COOLTIME,"Sản phẩm cần mua không nằm trong thời gian mở bán lại."
RESULT_TYPE.NOT_ENOUGH_LUA_POINT,"Dấu ấn của Lua không đủ."
RESULT_TYPE.BAN_PICK_PENALTY_USER_BLOCKED,"Bạn bị phạt vì mức độ tham đấu thấp khi tiến hành trận đấu.\n Bạn không thể ghép trận trong {1} phút."
RESULT_TYPE.SENSITIVE_WORD,"This name is already in use."
RESULT_TYPE.INVALID_BROADCAST_NAME_IN_THIS_SERVER,"Bạn chỉ có thể sử dụng ngôn ngữ kí tự tiếng Nhật, kí tự La Mã, chữ số."
RESULT_TYPE.INVALID_GUILD_NAME_IN_THIS_SERVER,"Bạn chỉ có thể sử dụng ngôn ngữ kí tự tiếng Nhật, kí tự La Mã, chữ số."
RESULT_TYPE.INVALID_NICK_IN_THIS_SERVER,"Bạn chỉ có thể sử dụng ngôn ngữ kí tự tiếng Nhật, kí tự La Mã, chữ số."
RESULT_TYPE.SENSITIVE_WORD_NAME,"Tên này đã được sử dụng."
RESULT_TYPE.NOT_JOINED_PARTY_DUNGEON_ROOM,"Bạn chưa vào phòng chờ."
RESULT_TYPE.SERVER_CLOSED,"Server đang đóng."
RESULT_TYPE.COUPON_MISMATCH,"Bạn đã sử dụng coupon không đúng."
RESULT_TYPE.NOT_ENOUGH_COUPON_ITEM,"Số coupon không đủ."
RESULT_TYPE.COUPON_ITEM_DATA_NOT_FOUND,"Thông tin coupon không đúng."
RESULT_TYPE.INVALID_COUPON_ITEM_TYPE,"Thông tin coupon không đúng."
RESULT_TYPE.INVAILD_PRICE_TYPE,"Thông tin hàng hóa không đúng."
RESULT_TYPE.PARTY_DUNGEON_LEVEL_MISMATCH,"Trong đội hình có người chơi không thể tham gia vào trận đấu."
RESULT_TYPE.CENSORED_GUILD_INTRODUCE,"Có nội dung văng tục trong phần giới thiệu Guild."
RESULT_TYPE.CENSORED_GUILD_NOTICE,"Có nội dung văng tục trong phần thông báo của Guild."
RESULT_TYPE.INVALID_NOTICE_IN_THIS_SERVER,"Bạn không thể sử dụng ngôn ngữ khác."
RESULT_TYPE.ACCUMULATE_LOGIN_REWARD_TABLEA_NOT_FOUND,"Không thể tìm thấy dữ liệu về phần thưởng điểm danh tích lũy này."
RESULT_TYPE.IS_NOT_CONDITION,"Không phải là ngày nhận phần thưởng điểm danh này."
RESULT_TYPE.TITLE_DATA_NOT_FOUND,"Không có Dữ liệu về danh hiệu."
RESULT_TYPE.TITLE_NOT_FOUND,"Bạn không có Danh hiệu này."
RESULT_TYPE.TITLE_EXPIRED,"Danh hiệu này đã hết hạn."
RESULT_TYPE.EQUIP_DETAIL_DATA_NOT_FOUND,"Không tìm thấy chi tiết về trang bị."
RESULT_TYPE.NO_MORE_ROULETTE,"Bạn không thể quay vòng quay được nữa."
RESULT_TYPE.REWARD_DATA_NOT_FOUND,"Dữ liệu phần thưởng không đúng."
RESULT_TYPE.NOT_COMPLETED_REQ_DUNGEON,"Chương yêu cầu vào chưa hoàn thành."
RESULT_TYPE.INVALID_PRICE_TYPE,"Thông tin hàng hóa không đúng."
RESULT_TYPE.LIMIT_OPEN_COUNT,"Bạn đã vượt quá số lượng Đột kích Guild tối đa có thể mở."
RESULT_TYPE.CHALLENGE_RAID_RANK_ERROR,"Dữ liệu Raid Thử Thách không tồn tại."
RESULT_TYPE.INVALID_BUILDING_LEVEL,"Không thể tìm thấy thông tin cấp độ. "
RESULT_TYPE.NOT_ENOUGH_TRAINING_CENTER_LEVEL,"Mở rộng kĩ năng không đúng."
RESULT_TYPE.ALREADY_APPLIED,"Đã yêu cầu tham gia."
RESULT_TYPE.GUILD_SUPPRESS_ALREADY_COMPLETED,"Khu vực này đã hoàn thành."
RESULT_TYPE.GUILD_SUPPRESS_NOT_BATTLE_STATE,"Không có sẵn tại thời điểm này."
RESULT_TYPE.GUILD_SUPPRESS_RAID_DATA_NOT_FOUND,"Không thể tìm thấy Thông tin về Cuộc chinh phạt Guild trong Thông tin người chơi."
RESULT_TYPE.GUILD_SUPPRESS_SESSION_NOT_FOUND,"Trận dungeon không tồn tại."
RESULT_TYPE.GUILD_SUPPRESS_BATTLE_RESULT_ERROR,"Do có lỗi mạng nên máy chủ chậm trễ khi xử lý thông tin người dùng. Vui lòng thử lại sau."
RESULT_TYPE.GUILD_SUPPRESS_NOT_COMPLETED_REQ_DUNGEON,"Chương yêu cầu vào chưa hoàn thành."
RESULT_TYPE.GUILD_SUPPRESS_SESSION_DATA_NOT_FOUND,"Không thể tìm thấy chi tiết được yêu cầu."
RESULT_TYPE.GUILD_SUPPRESS_PLAY_INFO_NOT_FOUND,"Không thể tìm thấy dữ liệu."
RESULT_TYPE.GUILD_SUPPRESS_NOT_APPLIED,"Bạn chưa yêu cầu tham gia Cuộc chinh phạt Guild."
RESULT_TYPE.GUILD_SUPPRESS_DUNGEON_DATA_NOT_FOUND,"Thông tin về ngục tối này không tồn tại."
RESULT_TYPE.NOT_APPLIABLE,"Chưa đến Thời gian yêu cầu tham gia Cuộc chinh phạt Guild."
RESULT_TYPE.GUILD_MEMBER_REWARD_DATA_NOT_FOUND,"Thông tin về phần thưởng này không tồn tại."
RESULT_TYPE.INVALID_BUILDING_INDEX,"Dữ liệu không hợp lệ."
RESULT_TYPE.GUILD_BUILDING_DATA_NOT_FOUND,"Không thể tìm thấy chi tiết được yêu cầu."
RESULT_TYPE.EXCEED_WOOD,"Đã vượt quá giới hạn."
RESULT_TYPE.EXCEED_STONE,"Đã vượt quá giới hạn."
RESULT_TYPE.EXCEED_METAL,"Đã vượt quá giới hạn."
RESULT_TYPE.NOT_ENOUGH_SUPPRESS_POINT,"Không đủ Điểm chinh phạt."
RESULT_TYPE.INVALID_ACTIVITY_POINT,"Dữ liệu không hợp lệ."
RESULT_TYPE.INVALID_SUPPRESS_POINT,"Dữ liệu không hợp lệ."
RESULT_TYPE.INVALID_TRAINING_CENTER_LEVEL,"Dữ liệu không hợp lệ."
RESULT_TYPE.NOT_ENOUGH_WOOD,"Không đủ Gỗ."
RESULT_TYPE.NOT_ENOUGH_METAL,"Không đủ Kim loại."
RESULT_TYPE.MAX_GUILD_BUILDING_LEVEL,"Công trình không thể tăng cấp được nữa do đã đạt cấp tối đa."
RESULT_TYPE.UNKNOWN_TYPE,"Không thể tìm thấy dữ liệu."
RESULT_TYPE.NOT_MATCH_TYPE,"Nhập thông tin sai."
RESULT_TYPE.SESSION_NOT_FOUND,"Cuộc chinh phạt chưa diễn ra."
RESULT_TYPE.INVALID_SESSION_INDEX,"Cuộc chinh phạt chưa diễn ra."
RESULT_TYPE.SESSION_DATA_NOT_FOUND,"Dữ liệu của Cuộc chinh phạt không tồn tại."
RESULT_TYPE.GUILD_ID_NOT_FOUND,"Không có Guild."
RESULT_TYPE.INVALID_PURCHASE_MARKETING_REQUEST_INFO,"Dữ liệu không hợp lệ."
RESULT_TYPE.NOT_ELAPSED_GUILD_MEMBER_REWARDED_TIME,"Còn quá sớm để nhận thưởng từ các thành viên Guild. Vui lòng thử lại sau."
RESULT_TYPE.PC_AVARTAR_DATA_NOT_FOUND,"Thông tin về phần thưởng này không tồn tại."
RESULT_TYPE.EQUIP_SLOT_DATA_NOT_FOUND,"Không thể tìm thấy dữ liệu."
RESULT_TYPE.NOT_MATCH_SUB_TYPE,"Ô này không phù hợp với vật phẩm này."
RESULT_TYPE.NOT_ENOUGH_RANKING_POINT,"Không đủ Biểu tượng danh dự."
RESULT_TYPE.NOT_ENOUGH_GLORY1_POINT,"Thiếu điểm Vinh Quang."
RESULT_TYPE.GUILD_INFO_NOT_FOUND,"Thông tin về Guild không tồn tại."
RESULT_TYPE.MISSING_BONUS_EVENT_CONDITION,"Không thể tìm thấy dữ liệu."
RESULT_TYPE.CAN_NOT_SELECTED_COSTUME,"Không thể trang phục trang phục."
RESULT_TYPE.COSTUME_INFO_REFUND,"Không có Trang phục nào. Bù lại, bạn có thể nhận được Biểu tượng danh dự."
RESULT_TYPE.WORLDBOSS_NOT_FOUND,"Không tìm thấy dữ liệu phù hợp cho Ô lắp trang bị."
RESULT_TYPE.WORLD_BOSS_DAMAGED_BY_ZERO,"Trận chiến không diễn ra được bình thường. Vui lòng thử lại."
RESULT_TYPE.IS_SINGLE_ROOM,"Boss thế giới không hề chịu sát thương. Hãy thách đấu lại."
RESULT_TYPE.GUILD_GUILDRAID_ALREADY_COMPLETED,"Đây là Phòng đấu Đột kích dành cho một người chơi. Bạn không thể tham gia vào trận chiến."
RESULT_TYPE.GUILD_GUILD_RAID_ALREADY_COMPLETED,"Quái vật đã bị đánh bại.\nThẻ tham gia đã dùng sẽ được trả lại."
RESULT_TYPE.NAME_TOO_LONG,"Quái vật đã bị đánh bại.\nThẻ tham gia đã dùng sẽ được trả lại."
RESULT_TYPE.INVALID_INDEX_ARRAY_SIZE,"Tên ô phải có ít hơn 10 ký tự."
RESULT_TYPE.DUPLICATED_PART_INDEX,"Số trang bị để lưu không hợp lệ."
RESULT_TYPE.INVALID_EQUIP_ITEM_SLOT_INDEX,"Bạn đã lắp trang bị này trong Ô lắp trang bị."
RESULT_TYPE.INVALID_EQUIP_STORAGE_SLOT_INDEX,"Bạn không có vật phẩm nào cất trữ trong Ô lưu trang bị."
RESULT_TYPE.INVALID_PART_INDEX,"Số Ô lưu trang bị không hợp lệ."
RESULT_TYPE.MAX_EXTEND,"Ô trang bị không hợp lệ."
RESULT_TYPE.MISSING_PARAM_ERROR,"Không tìm thấy thông tin cần thiết để mở rộng Ô lưu trang bị."
RESULT_TYPE.ALL_COSTUME_NOT_OWNED,"Giá trị nhập không hợp lệ."
RESULT_TYPE.ALL_HERO_NOT_OWNED,"Bạn chưa thu thập hết các trang phục."
RESULT_TYPE.CHEST_FULL,"Bạn chưa tuyển mộ hết các Anh hùng."
RESULT_TYPE.MAX_CHEST,"Hòm bảo quản đã đầy."
RESULT_TYPE.INVENTORY_FULL,"Ô tại Hòm bảo quản đã đạt mức tối đa."
RESULT_TYPE.COUNTRY_CODE_CHANGE_IS_NOT_POSSIBLE,"Kho đầy."
RESULT_TYPE.GUILD_SUPPRESS_AUTO_APPLY_INFO_NOT_FOUND,"Bạn không được phép thay đổi Mã quốc gia trong thời gian này."
RESULT_TYPE.INVALID_COUNTRY_CODE_INDEX,"Không thể tìm thấy thông tin đăng ký Tự động chinh phạt."
RESULT_TYPE. EVENT_ITEM_NOT_SELLECT,"Mã quốc gia không tồn tại."
RESULT_TYPE.POINT_NOT_ENOUGH,"Chưa chọn vật phẩm."
RESULT_TYPE.MAX_HERO_TRANSCEND_POINT,"Không đủ Điểm tham gia."
RESULT_TYPE.INVALID_HERO_TRANSCEND_POINT,"Điểm thuộc tính siêu việt của Anh hùng đã ở mức tối đa."
RESULT_TYPE.RESOURCE_NOT_FOUND_ERROR,"Điểm thuộc tính siêu việt của Anh hùng không hợp lệ."
RESULT_TYPE.INCORRECT_GUILD_MEMBER,"Không tìm thấy tài nguyên."
RESULT_TYPE.GUILD_MEMBER_NOT_FOUND,"Không tiến hành được. Thành viên Guild không hợp lệ."
RESULT_TYPE.MAX_GUILD_ADMIN,"Không tìm thấy thành viên Guild nào trùng khớp."
RESULT_TYPE.NOT_CORRECT_GUILD_BUILDING_LEVEL,"Đã đạt đến số lượng Quản lý tối đa."
RESULT_TYPE.INVALID_TAG_TYPE,"Mua không thành công. Cấp độ của sản phẩm và Cửa hàng Guild không khớp."
RESULT_TYPE.INVALID_CURRENCY_DATA,"Hệ không hợp lệ."
RESULT_TYPE.NOT_ENOUGH_CURRENCY,"Dữ liệu hàng hóa không hợp lệ."
RESULT_TYPE.NOT_EXIST_CLASS_BUFF_DATA,"Thiếu hàng hóa."
RESULT_TYPE.ALREADY_CLASS_BUFF_INIT,"Dữ liệu này không tồn tại."
RESULT_TYPE.INVALID_CLASS_BUFF_INDEX,"Đã thiết lập lại từ trước."
RESULT_TYPE.INVALID_CLASS_BUFF_LEVEL,"Thông tin Hỗ trợ cho hệ không hợp lệ đã được gửi đến máy chủ."
RESULT_TYPE.NOT_ENOUGH_POINT,"Thông tin Cấp độ hỗ trợ cho hệ không hợp lệ đã được gửi đến máy chủ."
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_INDEX,"Không đủ Điểm hỗ trợ cho hệ."
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_LEVEL,"Không đủ chỉ số để tăng cấp."
RESULT_TYPE.NOT_ENOUGH_NEED_HERO_COUNT,"Không đủ cấp độ Hỗ trợ cho hệ để tăng cấp."
RESULT_TYPE.EXCEEDED_MAX_LEVEL,"Bạn không có đủ Anh hùng."
RESULT_TYPE.MONTHLY_HERO_NOT_FOUND,"Không thể cường hóa thêm được nữa."
RESULT_TYPE.CHECK_CONDITION_NOT_PASSED,"Lệnh không thể xử lý được."
RESULT_TYPE.NEWBIE_POPUP_TIME_ENDED,"Đã quá thời gian nhận phần thưởng."
RESULT_TYPE.NOT_OPENED_NEWBIE_POPUP,"Sản phẩm cần mua hiện đang không bán."
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_POINT,"Thiếu huy hiệu Chiến guild."
RESULT_TYPE.GUILD_ARENA_SESSION_NOT_FOUND,"Chiến guild đã kết thúc."
RESULT_TYPE.INVALID_GUILD_ARENA_SESSION_INDEX,"Chiến guild đã kết thúc."
RESULT_TYPE.GUILD_ARENA_SESSION_DATA_NOT_FOUND,"Không tồn tại dữ liệu Chiến guild."
RESULT_TYPE.ALREADY_APPLIED_GUILD_ARENA,"Bạn đã tham gia."
RESULT_TYPE.GUILD_ARENA_SCORE_INFO_NOT_FOUND,"Không tìm thấy lịch sử Chiến guild."
RESULT_TYPE.GUILD_ARENA_AUTO_APPLY_INFO_NOT_FOUND,"Không tìm thấy lịch sử đăng ký chiến guild tự động."
RESULT_TYPE.REQUIRED_VALUE_EMPTY,"Không có kết quả theo yêu cầu."
RESULT_TYPE.NOT_HAVE_HERO,"Không sở hữu anh hùng cần thiết."
RESULT_TYPE.WEAPON_COSTUME_DATA_NOT_FOUND,"Không có dữ liệu vũ khí."
RESULT_TYPE.HAIR_COSTUME_DATA_NOT_FOUND,"Không có dữ liệu kiểu tóc."
RESULT_TYPE.STAR_VALUE_NOT_FOUND,"Không có thông tin cấp bậc anh hùng trong dữ liệu trang phục."
RESULT_TYPE.NOT_HAVE_NEED_COSTUME,"Không có trang phục cơ bản."
RESULT_TYPE.ALREADY_HAVE_ACCESSORY_COSTUME,"Đã có phụ kiện này."
RESULT_TYPE.ACCESSORY_COSTUME_DATA_NOT_FOUND,"Không có dữ liệu về phụ kiện."
RESULT_TYPE.ACCESSORY_COSTUME_NOT_OPENED,"Không phải là phụ kiện để bán."
RESULT_TYPE.DUPLICATE_PART_TYPE,"Không thể mua hoặc mặc sản phẩm trên cùng một bộ phận."
RESULT_TYPE.NOT_HAVE_WEAPON_COSTUME,"Chưa có vũ khí này."
RESULT_TYPE.NOT_HAVE_ACCESSORY_COSTUME,"Chưa có phụ kiện này."
RESULT_TYPE.GUILD_ARENA_WRONG_SESSION_INDEX,"Kỳ chưa được tiến hành."
RESULT_TYPE.GUILD_ARENA_NOT_BATTLE_STATE,"Trạng thái Chiến guild: không tham gia chiến đấu."
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_KEY,"Không có vé tham gia chiến guild."
RESULT_TYPE.ALREADY_USED_BATTLE_HERO,"Anh hùng này đang tham chiến."
RESULT_TYPE.CANNOT_PLAY_IN_BATTLE,"Đối phương đang tham chiến. "
RESULT_TYPE.GUILD_ARENA_SESSION_SCORE_NOT_FOUND,"Không tìm thấy điểm tham gia kỳ chiến guild."
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_FOUND,"Không tìm thấy nhóm đối thủ đã từng ghép."
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_CORRECT,"Đối thủ sẽ tấn công không phải là đối thủ đã kết nối."
RESULT_TYPE.MATCHED_GUILD_ARENA_ENEMY_NOT_FOUND,"Không tìm thấy nhóm đối thủ đã từng ghép."
RESULT_TYPE.MATCH_TIER_NOT_FOUND,"Không tìm thấy thông tin nhóm tương đương. "
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_NOT_FOUND,"Không tìm thấy thông tin nhóm phòng thủ của đối phương."
RESULT_TYPE.GUILD_ARENA_MEMBER_RECORD_NOT_FOUND,"Không tìm thấy thông tin chiến tích."
RESULT_TYPE.INVALID_GUILD_ARENA_SEASON_INDEX,"Mùa Chiến guild chưa được mở."
RESULT_TYPE.GUILD_ARENA_RANKER_INFO_NOT_FOUND,"Không tìm thấy lịch sử Chiến guild."
RESULT_TYPE.GUILD_ARENA_SESSION_RECORD_INFO_NOT_FOUND,"Không tìm thấy kết quả xếp hạng Chiến guild."
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_ALREADY_COMPLETED,"Địch đã bị thất bại."
RESULT_TYPE.GUILD_ARENA_MATCH_INFO_NOT_FOUND,"Không tìm thấy thông tin nhóm phòng thủ của đối phương."
RESULT_TYPE.GUILD_ARENA_NOT_APPLY_SET_DECK,"Thời gian đăng ký đã kết thúc, không thể thiết lập nhóm phòng thủ."
