KEY,German
RESULT_TYPE.CANNOT_SEARCH_MY_FRIEND,Suche nach Freund nicht möglich.
RESULT_TYPE.BOOSTER_DATA_NOT_FOUND,Booster-Info existiert nicht.
RESULT_TYPE.PATCH_NOTE_NOT_FOUND,Patchnote existiert nicht.
RESULT_TYPE.SAME_PATCH_NOTE,Dieselbe Patchnote.
RESULT_TYPE.HP_NOT_FOUND,Monster-TP konnten nicht geladen werden.
RESULT_TYPE.KICKED_FROM_ROOM,Dieser Spieler wurde aus dem Raum geworfen.
RESULT_TYPE.MASTER_BANNED,Dieser Spieler wurde vom Raummeister gebannt.
RESULT_TYPE.KICK_MEMBER_NOT_EXIST,Niemand zu entfernen.
RESULT_TYPE.INTERNAL_ERROR,Interner Fehler.
RESULT_TYPE.BAN_ACCOUNT_FULL,Maximale Anzahl gebannter Spieler erreicht.
RESULT_TYPE.ALREADY_ADDED_ACCOUNT,Dieser Spieler wurde bereits hinzugefügt.
RESULT_TYPE.BAN_ACCOUNT_NOT_EXIST,Dieser Spieler existiert nicht.
RESULT_TYPE.FAVORITE_ACCOUNT_FULL,Favouritenliste ist voll.
RESULT_TYPE.FAVORITE_ACCOUNT_NOT_EXIST,Dieser Spieler existiert nicht.
RESULT_TYPE.NOT_ENOUGH_WORLD_BOSS_POINT,Nicht genug Weltboss-Punkte.
RESULT_TYPE.NOT_ENOUGH_EVENT_POINT,Nicht genug Event-Punkte.
RESULT_TYPE.ROOM_SERVER_INTERNAL_ERROR,Interner Raumfehler
RESULT_TYPE.ALREADY_EXIST_GUILD_NAME,Gildenname existiert bereits
RESULT_TYPE.MAX_FRIENDLY_POINT,Maximale Freundschaft erreicht.
RESULT_TYPE.CANNOT_GIVE_GIFT_NPC,Schenken nicht möglich.
RESULT_TYPE.FRIENDLY_POINT_INFO_NOT_FOUND,Keine Freundschaftsinfo verfügbar.
RESULT_TYPE.FRIENDLY_POINT_DATA_NOT_FOUND,Keine Freundschaftsdaten.
RESULT_TYPE.INVALID_FRIENDLY_POINT_STEP,Freundschaftslevel-Fehler
RESULT_TYPE.NOT_ENOUGH_FRIENDLY_POINT,Nicht genug Freundschaft
RESULT_TYPE.NEXT_TIER_EQUIP_ITEM_NOT_FOUND,Keine Aufstufungs-Daten verfügbar.
RESULT_TYPE.INVALID_NEXT_TIER_STEP,Ungültige Aufstufungs-Daten.
RESULT_TYPE.MAX_TIER_ITEM,Der aufzustufende Gegenstand ist bereits auf der derz. höchsten Stufe.
RESULT_TYPE.MATERIAL_ITEM_DATA_NOT_FOUND,Keine Material-Daten vorhanden.
RESULT_TYPE.UPGRADE_TIER_NOT_FOUND,Keine Aufstufungs-Daten vorhanden.
RESULT_TYPE.NOT_EQUIP_MAX_STAR,Aufstufungs-Ausrüstungs hat max. Anzahl an Sterne noch nicht erreicht.
RESULT_TYPE.WORLD_BOSS_DAILY_REWARDING,Tagesbelohnungen werden berechnet.
RESULT_TYPE.CANNOT_BUY_NO_EVENT,Event ist nicht aktiv.
RESULT_TYPE.CANNOT_RESTOCK_NO_EVENT,Event ist nicht aktiv.
RESULT_TYPE.EVENT_DUNGEON_DATA_NOT_FOUND,Event-Dungeon Daten existieren nicht.
RESULT_TYPE.EVENT_DUNGEON_CLOSED,Event-Dungeon beendet.
RESULT_TYPE.WITHDRAW_PENALTY,Eingeschränkt während der Gildenverstoß-Phase.
RESULT_TYPE.EQUIP_ENCHANT_OPTION_ITEM_DATA_NOT_FOUND,Keine Verzauberungs-Optionsinfo verfügbar.
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT,Nicht genügend Event-Punkte.
RESULT_TYPE.GUILD_CONTENTS_RESTRICTED,Einkäufe sind während der Gildenverstoß-Phase nicht möglich.
RESULT_TYPE.ITEM_EXPIRED,Gegenstand ist abgelaufen
RESULT_TYPE.WRONG_WORLD_BOSS_CHAPTER,Weltboss ist aktuell nicht verfügbar.
RESULT_TYPE.WRONG_WORLD_BOSS_DUNGEON,Weltboss ist aktuell nicht verfügbar.
RESULT_TYPE.CREATURE_STAR_DATA_NOT_FOUND,Held-Erwecken-Info nicht verfügbar.
RESULT_TYPE.RANK_ERROR,Fehlerhaftes Ranking
RESULT_TYPE.CANCELED,Abgebrochen
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT2,Ungenügend Punkte.
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT3,Nicht genügend Event-Punkte.
RESULT_TYPE.NOT_ENOUGH_GLORY_POINT,Nicht genügend Ehrenmedaillen.
RESULT_TYPE.NOT_AVAILABLE_HERO,Held kann nicht verwendet werden.
RESULT_TYPE.INVAILD_ACHIEVEMENT_INDEX,Belohnung kann nicht erhalten werden.
RESULT_TYPE.CHALLENGE_RAID_NOT_OPENED,Herausforderungsraidzeit ist abgelaufen. Fortführung daher nicht möglich.
RESULT_TYPE.CENSORED_WORD_NAME,Name kann nicht benutzt werden
RESULT_TYPE.NOT_OPENED_ROOM,Dieser Raum ist privat und kann nicht betreten werden.
RESULT_TYPE.ROOM_LEFT,Raum wurde auf Grund von Netzwerkverbindungsproblemen aufgelöst.
RESULT_TYPE.CHALLENGE_RAID_DATA_NOT_FOUND,Herausforderungsraid-Daten existieren nicht
RESULT_TYPE.NO_EVENT_DUNGEON_DATA,Eventdungeon-Daten existieren nicht
RESULT_TYPE.NO_RESET_COUNT,Keine weiteren Zurücksetzungen.
RESULT_TYPE.NO_RESET_CURRENCY_TYPE,Keine weitere Zurücksetzungswährung.
RESULT_TYPE.NO_RESET_AMOUNT,Keine weiteren Zurücksetzungen verfügbar.
RESULT_TYPE.INVALID_ACHIEVEMENT_INDEX,Falsche Erfolgnummer.
RESULT_TYPE.NOT_ENOUGH_EVENT_GIFT,Nicht genügend Eventgeschenke.
RESULT_TYPE.MISSING_EVENT_WORLD_BOSS_INDEX,Event-Weltbossnummer existiert nicht.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_EXIST,Event-Welltenboss existiert nicht.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_ACTIVE,Event-Weltboss ist gesperrt.
RESULT_TYPE.EVENT_WORLD_BOSS_DATA_NOT_FOUND,Event-Weltbossdaten nicht verfügbar.
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_CHAPTER,Event-Weltboss nicht verfügbar.
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_DUNGEON,Event-Weltboss nicht verfügbar.
RESULT_TYPE.EVENT_WORLD_BOSS_CANCELED,Event-Weltboss wurde abgebrochen.
RESULT_TYPE.EVENT_WORLD_BOSS_SEASON_CHANGED,Event-Weltboss-Saison hat sich geändert.
RESULT_TYPE.STARTED_EVENT_WORLD_BOSS_NOT_FOUND,Angefangene Event-Weltbossdaten nicht verfügbar.
RESULT_TYPE.EVENT_WORLD_BOSS_HP_ERROR,Ungültige Event-Weltboss-HP.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_PLAYABLE_TIME,Event-Weltboss nicht verfügbar.
RESULT_TYPE.CHALLENGE_RAID_SCORE_ERROR,Ungültige Herausforderungsraid-Punktzahl.
RESULT_TYPE.EVENT_WORLD_BOSS_LEVEL_CHANGED,Änderung des Event-Weltenbosslevels.
RESULT_TYPE.CRAFT_DATA_NOT_OPENED,Gegenstand kann nicht hergestellt werden.
RESULT_TYPE.NOT_ENOUGH_SKILL_POINT,Ungenügend Transzendenz-Punkte.
RESULT_TYPE.IS_NOT_UNEQUIP_TYPE,Dieser Gegenstand kann nicht entfernt werden.
RESULT_TYPE.NOT_OPEN_PAGE,Skill-Seite nicht geöffnet.
RESULT_TYPE.PAGE_NOT_FOUND,Seite existiert nicht.
RESULT_TYPE.ALREADY_HAVE_PAGE,Du hast diese Seite bereits gekauft.
RESULT_TYPE.SKILL_TYPE_ALREADY_LEARNED,Du hast bereits den gleichen Skill erhalten.
RESULT_TYPE.NOT_CORRECT_OPTION_COUNT,Ungultige Option-Anzahl.
RESULT_TYPE.NOT_ENOUGH_HIDEOUT_DUNGEON_COUNT,Nicht genug Schlüssel für den Großdungeon.
RESULT_TYPE.CHAPTER_INDEX_NOT_FOUND,Kapitel existiert nicht.
RESULT_TYPE.RESET_GEM_NOT_FOUND,Information zu Zurücksetzungskosten können nicht gefunden werden.
RESULT_TYPE.INVAID_RESET_GEM,Keine Informationen zu Zurücksetzungskosten.
RESULT_TYPE.SELECT_ITEM_DATA_NOT_FOUND,Ticketinformation kann nicht gefunden werden.
RESULT_TYPE.IMPOSSIBLE_SELECT_ITEM,Dieser Gegenstand ist nicht in der Liste enthalten.
RESULT_TYPE.PURCHASE_MARKETING_DATA_NOT_FOUND,Artikeldaten können nicht gefunden werden.
RESULT_TYPE.PURCHASE_MARKETING_NOT_OPENED,Dieser Artikel wird zurzeit nicht angeboten.
RESULT_TYPE.NOT_AVAILABLE_REPEAT_COOLTIME,Dieser Artikel kann nicht verkauft werden.
RESULT_TYPE.REMAIN_REPEAT_COOLTIME,Dieser Artikel kann zurzeit nicht gekauft werden.
RESULT_TYPE.NOT_ENOUGH_LUA_POINT,Nicht genug Luas Token.
RESULT_TYPE.BAN_PICK_PENALTY_USER_BLOCKED,Du hast eine Strafe für geringe Teilnahme erhalten.\nMatch ist {1} Min. lang nicht verfügbar.
RESULT_TYPE.SENSITIVE_WORD,This name is already in use.
RESULT_TYPE.INVALID_BROADCAST_NAME_IN_THIS_SERVER,Du kannst nur japanische Zeichen/lateinische Buchstaben und Zahlen eingeben.
RESULT_TYPE.INVALID_GUILD_NAME_IN_THIS_SERVER,Du kannst nur japanische Zeichen/lateinische Buchstaben und Zahlen eingeben.
RESULT_TYPE.INVALID_NICK_IN_THIS_SERVER,Du kannst nur japanische Zeichen/lateinische Buchstaben und Zahlen eingeben.
RESULT_TYPE.SENSITIVE_WORD_NAME,Dieser Name existiert bereits.
RESULT_TYPE.NOT_JOINED_PARTY_DUNGEON_ROOM,Du hast keine Lobby betreten.
RESULT_TYPE.SERVER_CLOSED,Server geschlossen.
RESULT_TYPE.COUPON_MISMATCH,Ungültiger Coupon.
RESULT_TYPE.NOT_ENOUGH_COUPON_ITEM,Nicht genügend Coupons.
RESULT_TYPE.COUPON_ITEM_DATA_NOT_FOUND,Ungültiger Coupon.
RESULT_TYPE.INVALID_COUPON_ITEM_TYPE,Ungültiger Coupon.
RESULT_TYPE.INVAILD_PRICE_TYPE,Ungültige Gegenstände.
RESULT_TYPE.PARTY_DUNGEON_LEVEL_MISMATCH,Ein Gruppenmitglied kann nicht am Kampf teilnehmen.
RESULT_TYPE.CENSORED_GUILD_INTRODUCE,Unzulässiges Wort in Gildenbeschreibung enthalten.
RESULT_TYPE.CENSORED_GUILD_NOTICE,Unzulässiges Wort in Gildenankündigung enthalten.
RESULT_TYPE.INVALID_NOTICE_IN_THIS_SERVER,Du kannst keine andere Sprache verwenden.
RESULT_TYPE.ACCUMULATE_LOGIN_REWARD_TABLEA_NOT_FOUND,Keine Daten für Login-Belohnung gefunden.
RESULT_TYPE.IS_NOT_CONDITION,Du kannst diese Belohnung noch nicht erhalten.
RESULT_TYPE.TITLE_DATA_NOT_FOUND,Keine bestehenden Titeldaten.
RESULT_TYPE.TITLE_NOT_FOUND,Du besitzt diesen Titel nicht.
RESULT_TYPE.TITLE_EXPIRED,Der Titel ist abgelaufen.
RESULT_TYPE.EQUIP_DETAIL_DATA_NOT_FOUND,Die Daten für die Ausrüstung wurden nicht gefunden.
RESULT_TYPE.NO_MORE_ROULETTE,Du kannst das Glücksrad nicht noch einmal drehen.
RESULT_TYPE.REWARD_DATA_NOT_FOUND,Ungültige Belohungs-Daten.
RESULT_TYPE.NOT_COMPLETED_REQ_DUNGEON,Benötigtes Kapitel für Eintritt ist noch nicht abgeschlossen.
RESULT_TYPE.INVALID_PRICE_TYPE,Ungültige Gegenstände.
RESULT_TYPE.LIMIT_OPEN_COUNT,Du hast die maximale Anzahl an gleichzeitig geöffneten Gildenraids überschritten.
RESULT_TYPE.CHALLENGE_RAID_RANK_ERROR,Herausforderungsraid-Daten existieren nicht
RESULT_TYPE.INVALID_BUILDING_LEVEL,Kann Level-Info nicht finden.
RESULT_TYPE.NOT_ENOUGH_TRAINING_CENTER_LEVEL,Ungültige Skill-Erweiterung.
RESULT_TYPE.ALREADY_APPLIED,Beitrittsgesuch bereits gesendet...
RESULT_TYPE.GUILD_SUPPRESS_ALREADY_COMPLETED,Dieses Gebiet wurde bereits geklärt.
RESULT_TYPE.GUILD_SUPPRESS_NOT_BATTLE_STATE,Derzeit nicht verfügbar.
RESULT_TYPE.GUILD_SUPPRESS_RAID_DATA_NOT_FOUND,In der Spielerinfo wurden keine Gildeneroberungsinfos gefunden.
RESULT_TYPE.GUILD_SUPPRESS_SESSION_NOT_FOUND,Das Dungeon existiert nicht.
RESULT_TYPE.GUILD_SUPPRESS_BATTLE_RESULT_ERROR,Aufgrund eines Netzwerkfehlers kommt es zu einer Server-Verzögerung beim Verarbeiten von Benutzerinformationen. Versuche es später erneut.
RESULT_TYPE.GUILD_SUPPRESS_NOT_COMPLETED_REQ_DUNGEON,Benötigtes Kapitel für Eintritt ist noch nicht abgeschlossen.
RESULT_TYPE.GUILD_SUPPRESS_SESSION_DATA_NOT_FOUND,Die erforderlichen Informationen konnten nicht gefunden werden.
RESULT_TYPE.GUILD_SUPPRESS_PLAY_INFO_NOT_FOUND,Daten konnten nicht gefunden werden.
RESULT_TYPE.GUILD_SUPPRESS_NOT_APPLIED,Du hast nicht um die Teilnehme an einer Gildeneroberung gebeten.
RESULT_TYPE.GUILD_SUPPRESS_DUNGEON_DATA_NOT_FOUND,Die Dungeon-Infos sind nicht vorhanden.
RESULT_TYPE.NOT_APPLIABLE,Der Zeitraum für Gildeneroberungsanfragen hat noch nicht begonnen.
RESULT_TYPE.GUILD_MEMBER_REWARD_DATA_NOT_FOUND,Belohnungsinfo nicht vorhanden.
RESULT_TYPE.INVALID_BUILDING_INDEX,Ungültige Daten.
RESULT_TYPE.GUILD_BUILDING_DATA_NOT_FOUND,Die erforderlichen Informationen konnten nicht gefunden werden.
RESULT_TYPE.EXCEED_WOOD,Die Obergrenze wurde überschritten.
RESULT_TYPE.EXCEED_STONE,Die Obergrenze wurde überschritten.
RESULT_TYPE.EXCEED_METAL,Die Obergrenze wurde überschritten.
RESULT_TYPE.NOT_ENOUGH_SUPPRESS_POINT,Nicht genügend Eroberungspunkte.
RESULT_TYPE.INVALID_ACTIVITY_POINT,Ungültige Daten.
RESULT_TYPE.INVALID_SUPPRESS_POINT,Ungültige Daten.
RESULT_TYPE.INVALID_TRAINING_CENTER_LEVEL,Ungültige Daten.
RESULT_TYPE.NOT_ENOUGH_WOOD,Nicht genügend Holz.
RESULT_TYPE.NOT_ENOUGH_METAL,Nicht genügend Metall.
RESULT_TYPE.MAX_GUILD_BUILDING_LEVEL,"Das Gebäude kann nicht aufgewertet werden, da das maximale Level erreicht wurde."
RESULT_TYPE.UNKNOWN_TYPE,Daten konnten nicht gefunden werden.
RESULT_TYPE.NOT_MATCH_TYPE,Ungültiger Typ.
RESULT_TYPE.SESSION_NOT_FOUND,Die Eroberung ist nicht im Gange.
RESULT_TYPE.INVALID_SESSION_INDEX,Die Eroberung ist nicht im Gange.
RESULT_TYPE.SESSION_DATA_NOT_FOUND,Eroberungsdaten nicht vorhanden.
RESULT_TYPE.GUILD_ID_NOT_FOUND,Gilde existiert nicht.
RESULT_TYPE.INVALID_PURCHASE_MARKETING_REQUEST_INFO,Ungültige Daten.
RESULT_TYPE.NOT_ELAPSED_GUILD_MEMBER_REWARDED_TIME,"Es ist noch zu früh, um Belohnungen von Gildenmitgliedern anzunehmen. Bitte versuche es später erneut."
RESULT_TYPE.PC_AVARTAR_DATA_NOT_FOUND,Belohnungsinfo nicht vorhanden.
RESULT_TYPE.EQUIP_SLOT_DATA_NOT_FOUND,Daten konnten nicht gefunden werden.
RESULT_TYPE.NOT_MATCH_SUB_TYPE,Dieses Fach und dieser Gegenstand stimmen nicht überein.
RESULT_TYPE.NOT_ENOUGH_RANKING_POINT,Nicht genügend Ehrenabzeichen.
RESULT_TYPE.NOT_ENOUGH_GLORY1_POINT,Ungenügend Ehrenpunkte
RESULT_TYPE.GUILD_INFO_NOT_FOUND,Gilden-Info nicht vorhanden.
RESULT_TYPE.MISSING_BONUS_EVENT_CONDITION,Daten konnten nicht gefunden werden.
RESULT_TYPE.CAN_NOT_SELECTED_COSTUME,Kann Kostüm nicht anlegen.
RESULT_TYPE.COSTUME_INFO_REFUND,Es ist kein Kostüm verfügbar. Du kannst dich mit Ehrenabzeichen entschädigen lassen.
RESULT_TYPE.WORLDBOSS_NOT_FOUND,Der Kampf konnte nicht normal fortgesetzt werden. Bitte versuche es erneut.
RESULT_TYPE.WORLD_BOSS_DAMAGED_BY_ZERO,Der Weltboss hat keinen Schaden erlitten. Bitte starte die Herausforderung neu.
RESULT_TYPE.IS_SINGLE_ROOM,Das ist ein Einzelspieler-Raidraum. Du kannst nicht am Kampf teilnehmen.
RESULT_TYPE.GUILD_GUILDRAID_ALREADY_COMPLETED,Das Monster wurde bereits besiegt.\nAlle verbrauchten Eintrittstickets werden rückerstattet.
RESULT_TYPE.GUILD_GUILD_RAID_ALREADY_COMPLETED,Das Monster wurde bereits besiegt.\nAlle verbrauchten Eintrittstickets werden rückerstattet.
RESULT_TYPE.NAME_TOO_LONG,Name des Fachs darf nicht länger als 10 Zeichen sein.
RESULT_TYPE.INVALID_INDEX_ARRAY_SIZE,Ungültige Anzahl an speicherbaren Ausrüstungsteilen.
RESULT_TYPE.DUPLICATED_PART_INDEX,Du hast bereits dieselbe Ausrüstung im Ausrüstungsfach angelegt.
RESULT_TYPE.INVALID_EQUIP_ITEM_SLOT_INDEX,Du hast diesen Gegenstand nicht im Fach für eigene Ausrüstung aufbewahrt.
RESULT_TYPE.INVALID_EQUIP_STORAGE_SLOT_INDEX,Ungültige Anzahl an eigene Ausrüstungsfächer.
RESULT_TYPE.INVALID_PART_INDEX,Ungültiges Ausrüstungsfach.
RESULT_TYPE.MAX_EXTEND,Die erforderlichen Informationen für die Erweiterung des Fachs für eigene Ausrüstung konnten nicht gefunden werden.
RESULT_TYPE.MISSING_PARAM_ERROR,Ungültiger Eingabewert.
RESULT_TYPE.ALL_COSTUME_NOT_OWNED,Du hast noch nicht alle Kostüme.
RESULT_TYPE.ALL_HERO_NOT_OWNED,Du hast nicht alle Helden rekrutiert.
RESULT_TYPE.CHEST_FULL,Deine Aufbewahrungsbox ist voll.
RESULT_TYPE.MAX_CHEST,Max. Aufbewajrungsbox Fächeranzahl erreicht.
RESULT_TYPE.INVENTORY_FULL,Inventar ist voll.
RESULT_TYPE.COUNTRY_CODE_CHANGE_IS_NOT_POSSIBLE,Du kannst den Ländercode in diesem Zeitraum nicht ändern.
RESULT_TYPE.GUILD_SUPPRESS_AUTO_APPLY_INFO_NOT_FOUND,Anwendungsinfo für Eroberung konnte nicht gefunden werden.
RESULT_TYPE.INVALID_COUNTRY_CODE_INDEX,Dieser Ländercode existiert nicht.
RESULT_TYPE. EVENT_ITEM_NOT_SELLECT,Es wurde kein Gegenstand ausgewählt.
RESULT_TYPE.POINT_NOT_ENOUGH,Nicht genug Transzendenz-Punkte.
RESULT_TYPE.MAX_HERO_TRANSCEND_POINT,Die Transzendenz-Punkte des Helden haben das Maximum erreicht.
RESULT_TYPE.INVALID_HERO_TRANSCEND_POINT,Die Transzendenz-Punkte des Helden sind ungültig.
RESULT_TYPE.RESOURCE_NOT_FOUND_ERROR,Ressource konnte nicht gefunden werden.
RESULT_TYPE.INCORRECT_GUILD_MEMBER,Fortfahren fehlgeschlagen. Ungültiges Gildenmitglied.
RESULT_TYPE.GUILD_MEMBER_NOT_FOUND,Kein entsprechendes Gildenmitglied gefunden.
RESULT_TYPE.MAX_GUILD_ADMIN,Maximale Anzahl an Verwaltern erreicht.
RESULT_TYPE.NOT_CORRECT_GUILD_BUILDING_LEVEL,Kauf fehlgeschlagen. Die Level des Produkts und des Gildenhändlers stimmen nicht überein.
RESULT_TYPE.INVALID_TAG_TYPE,Ungültige Klasse.
RESULT_TYPE.INVALID_CURRENCY_DATA,Ungültige Gegenstands-Daten.
RESULT_TYPE.NOT_ENOUGH_CURRENCY,Nicht genug Geld.
RESULT_TYPE.NOT_EXIST_CLASS_BUFF_DATA,Die Daten sind nicht vorhanden.
RESULT_TYPE.ALREADY_CLASS_BUFF_INIT,Es wurde bereits zurückgesetzt.
RESULT_TYPE.INVALID_CLASS_BUFF_INDEX,Ungültiger Klassen-Buffindex wurde an Server geschickt.
RESULT_TYPE.INVALID_CLASS_BUFF_LEVEL,Ungültige Klassen-Bufflevel-Info wurde an Server geschickt.
RESULT_TYPE.NOT_ENOUGH_POINT,Nicht genügend Klassen-Buffpunkte.
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_INDEX,Unzureichender Index für Level-up.
RESULT_TYPE.NOT_ENOUGH_CLASS_BUFF_LEVEL,Nicht genügend Klassen-Bufflevel für Level-up.
RESULT_TYPE.NOT_ENOUGH_NEED_HERO_COUNT,Du hast nicht genug Helden.
RESULT_TYPE.EXCEEDED_MAX_LEVEL,Kann nicht weiter verstärkt werden.
RESULT_TYPE.MONTHLY_HERO_NOT_FOUND,Anfrage konnte nicht bearbeitet werden.
RESULT_TYPE.CHECK_CONDITION_NOT_PASSED,Belohnungszeit abgelaufen.
RESULT_TYPE.NEWBIE_POPUP_TIME_ENDED,Dieser Gegenstand wird zurzeit nicht angeboten.
RESULT_TYPE.NOT_OPENED_NEWBIE_POPUP,Ungültige Daten.
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_POINT,Du hast nicht genug Gildenkrieg-Abzeichen.
RESULT_TYPE.NOT_ENOUGH_CONQUEST_DUNGEON_COUNT,Nicht genug Eroberungsschlüssel.
RESULT_TYPE.ALREADY_ON_BATTLE_HERO,Dieser Held ist bereits in einer Expedition.
RESULT_TYPE.GUILD_SUPPRESS_GROUP_INFO_NOT_FOUND,Es konnten keine Infos zur Gildeneroberungs-Teilnahme gefunden werden.
RESULT_TYPE.MODULATED_DATA,Anfrage wurde mit falsche Daten gestellt.
RESULT_TYPE.DISPATCH_BATTLE_NOT_FOUND,Es konnten keine Infos zur Expeditionsgruppe gefunden werden.
RESULT_TYPE.ALREADY_FINISH_DISPATCH_BATTLE,Bereits beendet.
RESULT_TYPE.ALREADY_MAX_BATTLE_COUNT,Max. Kapazität erreicht. Weitere Expeditionen können nicht mehr verschickt werden.
RESULT_TYPE.NOT_ENOUGH_HERO_COUNT,Nicht genug Helden.
RESULT_TYPE.NOT_OWN_HERO,Held ist nicht im Besitz.
RESULT_TYPE.NOT_CORRECT_EQUIP_SWAP_COUNT,Es sind keine 2 Ausrüstungen zum wechseln vorhanden.
RESULT_TYPE.HERO_NOT_EQUIPPED,Die zu wechselnde Ausrüstung kann nicht angelegt werden.
RESULT_TYPE.CAN_NOT_UPGRADE_VALUE,Verstärkung kann hierbei nicht durchgeführt werden.
RESULT_TYPE.ALREADY_USED_EQUIP_STORAGE_SLOT_INDEX,EquipStorageSlotIndex wird bereits verwendet.
RESULT_TYPE.GUILD_ARENA_SESSION_NOT_FOUND,Gildenkrieg bereits beendet.
RESULT_TYPE.INVALID_GUILD_ARENA_SESSION_INDEX,Gildenkrieg bereits beendet.
RESULT_TYPE.NOT_GUILD_ARENA_APPLIABLE,Teilnahme nicht möglich.
RESULT_TYPE.GUILD_ARENA_SESSION_DATA_NOT_FOUND,Gildenkriegsdaten wurden nicht gefunden.
RESULT_TYPE.ALREADY_APPLIED_GUILD_ARENA,Du hast bereits teilgenommen.
RESULT_TYPE.GUILD_ARENA_SCORE_INFO_NOT_FOUND,Gildenkriegsbericht wurde nicht gefunden.
RESULT_TYPE.GUILD_ARENA_AUTO_APPLY_INFO_NOT_FOUND,Autom. Gildenkriegs-Teilnahmebericht wurde nicht gefunden.
RESULT_TYPE.SUB_STORY_DATA_NOT_FOUND,Nebengeschichten-Spieldaten konnten nicht gefunden werden.
RESULT_TYPE.NEED_SUB_STORY,Kauf ist nach Beenden der Nebengeschichte möglich.
RESULT_TYPE.REQUIRED_VALUE_EMPTY,Die erforderlichen Daten sind nicht verfügbar.
RESULT_TYPE.NOT_HAVE_HERO,Du besitzt den nötigen Helden noch nicht.
RESULT_TYPE.WEAPON_COSTUME_DATA_NOT_FOUND,Angaben zum Waffenskin sind nicht verfügbar.
RESULT_TYPE.HAIR_COSTUME_DATA_NOT_FOUND,Frisurendaten sind nicht verfügbar.
RESULT_TYPE.STAR_VALUE_NOT_FOUND,Informationen zum Heldenrang fehlen in den Kostümdaten.
RESULT_TYPE.NOT_HAVE_NEED_COSTUME,Du hast kein Standard-Kostüm.
RESULT_TYPE.ALREADY_HAVE_ACCESSORY_COSTUME,Du hast diesen Accesoires bereits.
RESULT_TYPE.ACCESSORY_COSTUME_DATA_NOT_FOUND,Accesoires-Daten sind nicht verfügbar.
RESULT_TYPE.ACCESSORY_COSTUME_NOT_OPENED,Dieses Accessoire steht nicht zum Verkauf.
RESULT_TYPE.DUPLICATE_PART_TYPE,Du kannst das selbe Produkt nicht zweimal kaufen oder zwei Gegenstände am gleichen Körperteil ausrüsten.
RESULT_TYPE.UNSET_ACCESSORY_COSTUME_FAIL,Ablegen von Accessoires nicht möglich.
RESULT_TYPE.NOT_HAVE_WEAPON_COSTUME,Du hast diesen Waffenskin noch nicht.
RESULT_TYPE.NOT_HAVE_ACCESSORY_COSTUME,Du hast dieses Accessoire noch nicht.
RESULT_TYPE.INVALID_VALUE,Keine gültige Anfrage.
RESULT_TYPE.EMPTY_SORAGE_SLOT,Der anzulegende Kostümfach ist leer.
RESULT_TYPE.HOUSE_OBJECT_DATA_NOT_FOUND,Kein Haus-Gegenstand.
RESULT_TYPE.INVALID_EXTEND_SIZE,Keine gültige Erweiterungsgröße.
RESULT_TYPE.OVER_MAX_EXTEND_SIZE,Erweiterungsgröße hat das Max. Erreicht.
RESULT_TYPE.EXTEND_DATA_NOT_FOUND,Keine gültige Erweiterungsdaten.
RESULT_TYPE.INVALID_SIZE,Keine gültige Größe.
RESULT_TYPE.INVALID_OPEN_HERO_COUNT,Keine gültige Helden-Slot-Anzahl.
RESULT_TYPE.INVALID_FACILITY_COUNT,Keine gültige Einrichtungsanzahl.
RESULT_TYPE.INVALID_REQ_ITEM,Nicht genug Erweiterungs-Gegenstände.
RESULT_TYPE.INVALID_HERO_COUNT,Die zu platzierende Heldenanzahl wurde überschritten.
RESULT_TYPE.OVER_AVAIL_FACILITY_COUNT,Die Anzahl der zu bauenden Einrichtungen ist größer als der möglichen Einrichtungen.
RESULT_TYPE.FURNITURE_DATA_NOT_FOUND,Keine Möbel-Infos verfügbar.
RESULT_TYPE.INVALID_AXIS,Falsche Achsen-Info
RESULT_TYPE.INVALID_LOCATION,Falsche Position
RESULT_TYPE.NOT_FOUND_CHAPTER_DATA,Die Kapitel-Spieldaten konnten nicht gefunden werden.
RESULT_TYPE.IS_NOT_OPEN_DUNGEON,Die Dungeon zuvor wurde noch nicht beendet.
RESULT_TYPE.INVALID_AVATAR_HERO_INDEX,Kein gültige AvatarHeroIndex Anfrage. 
RESULT_TYPE.NICK_CHANGE_DISABLED,Name kann nicht verändert werden.
RESULT_TYPE.GUILD_ARENA_WRONG_SESSION_INDEX,Gildenrunde läuft nicht.
RESULT_TYPE.GUILD_ARENA_NOT_BATTLE_STATE,Gildenkrieg läuft nicht.
RESULT_TYPE.NOT_ENOUGH_GUILD_ARENA_KEY,Nicht genügend Gildenkriegs-Tickets.
RESULT_TYPE.ALREADY_USED_BATTLE_HERO,Dieser Held wird bereits verwendet.
