PARTY.PARTY_ASK_INVITE_ROOM,"PARTY_ASK_INVITE_ROOM"
PARTY.PARTY_ASK_JOIN_BATTLE,"PARTY_ASK_JOIN_BATTLE"
PARTY.PARTY_BANNED_MSG,"PARTY_BANNED_MSG"
PARTY.PARTY_CANNOT_JOIN,""
PARTY.PARTY_CHALLENGERAID_NOT_OPENED_DIFFICULTY,""
PARTY.PARTY_DESTROYED,""
PARTY.PARTY_DESTROYED_WITHOUT_REWARD,""
PARTY.PARTY_INVITE_FROM,"RAID_INVITE_MESSAGE"
PARTY.PARTY_JOIN_BANNED_ROOM,""
PARTY.PARTY_JOINED_MSG,"PARTY_JOINED_MSG"
PARTY.PARTY_MASTER_LEFT,""
PARTY.PARTY_MEMBER_LEFT,""
PARTY.PARTY_NOT_OPENED_HARD_MODE,""
PARTY.PARTY_ROOM_CREATED,"PARTY_ROOM_CREATED"
PARTY.PARTY_ROOM_MASTER_CHANGE,""
PARTY.PARTY_TITLE,"PARTY_TITLE"
PARTY_BATTLE.CANNOT_WHILE_READY,""
PARTY_BATTLE.HERO_DUPLICATED_NOT_ALLOWED,"HERO_DUPLICATED_NOT_ALLOWED"
PARTY_BATTLE.INSUFFICIENT_PARTY_HEROES_CANNOT_START_BATTLE,""
PARTY_BATTLE.INSUFFICIENT_PARTY_HEROES_CONFIRM,"INSUFFICIENT_PARTY_HEROES_CONFIRM"
PARTY_BATTLE.NO_PARTY_HEROES,"NO_PARTY_HEROES"
PARTY_BATTLE.PARTY_BATTLE_ALL_LOGOFF,"PARTY_BATTLE_ALL_LOGOFF"
PARTY_BATTLE.PARTY_BATTLE_CANCEL_READY,"PARTY_BATTLE_CANCEL_READY"
PARTY_BATTLE.PARTY_BATTLE_CONNECT_FAIL,""
PARTY_BATTLE.PARTY_BATTLE_CREATE_FAIL,"PARTY_BATTLE_CREATE_FAIL"
PARTY_BATTLE.PARTY_BATTLE_LEAVE_ASK_MESSAGE,"PARTY_BATTLE_LEAVE_ASK_MESSAGE"
PARTY_BATTLE.PARTY_BATTLE_LOGIN_FAIL,""
PARTY_BATTLE.PARTY_BATTLE_MASTER_LOGOFF,""
PARTY_BATTLE.PARTY_BATTLE_READY,"PARTY_BATTLE_READY"
PARTY_BATTLE.PARTY_BATTLE_ROOM_DESTROYED,"PARTY_BATTLE_ROOM_DESTROYED"
PATCH.DOWNLOAD_FILE_SIZE,""
PATCH.DOWNLOAD_PATCH_CONFIRM_MESSAGE,""
PATCH.DOWNLOAD_PATCH_CONFIRM_TITLE,""
PATCH.LOGIN_FILE_DOWNLOADING,""
PATCH.LOGIN_VERSION_CHECKING,""
PAY_SHOP.ALL_INCLUDE_TEXT,"ALL_INCLUDE_TEXT"
PAY_SHOP.BILLING_NOT_ENABLED,""
PAY_SHOP.BOOSTER_MONTHLY_BENEFIT,""
PAY_SHOP.BUY_GEM_BASIC_BONUS_ADD_MSG,""
PAY_SHOP.BUY_GEM_DAILY_ADD_MSG,""
PAY_SHOP.BUY_GEM_DAY_BONUS,""
PAY_SHOP.BUY_GEM_FIRST_BONUS_ADD_MSG,""
PAY_SHOP.BUY_GOLD_COUNT,"BUY_GOLD_COUNT"
PAY_SHOP.BUY_HERO,"BUY_HERO"
PAY_SHOP.BUY_RUBY_COUNT,"BUY_RUBY_COUNT"
PAY_SHOP.BUY_TITLE,"PAYSHOP_BUY_TITLE_TEXT"
PAY_SHOP.CANCEL_BOOSTER_MSG,"SPECIALMAKET_7BOOSTER_TOCANCEL"
PAY_SHOP.CANCEL_DAILYRUBY_MSG,""
PAY_SHOP.CANCEL_DETAIL_MSG,"SPECIALMAKET_TODETAIL_TOCANCEL"
PAY_SHOP.CANCEL_DETAIL_TITLE,"SPECIALMAKET_TOCANCEL"
PAY_SHOP.CANCEL_PACKAGE_MSG,"SPECIALMAKET_PACKAGE_TOCANCEL"
PAY_SHOP.CANCEL_RUBY_MSG,"SPECIALMAKET_RUBY_TOCANCEL"
PAY_SHOP.DAILY_BOOSTER_APPLIED_MSG,"USE_BOOSTER_MSG"
PAY_SHOP.DAILY_RESET_PURCHASE_COUNT,""
PAY_SHOP.GEM_CONFIRM_MSG,""
PAY_SHOP.GEM_CONFIRM_TITLE,""
PAY_SHOP.OPEN_HERO_SHOP_SLOT,"OPEN_HERO_SHOP_SLOT"
PAY_SHOP.OPEN_HERO_SHOP_SLOT_CONFIRM,"OPEN_HERO_SHOP_SLOT_CONFIRM"
PAY_SHOP.PACKAGE_BUY_COUNT,""
PAY_SHOP.PACKAGE_BUY_MESSAGE,""
PAY_SHOP.PACKAGE_SOLDOUT_MESSAGE,""
PAY_SHOP.PRODUCT_BUY_COMPLETED_MAIL_CONFIRM,"PRODUCT_BUY_COMPLETED_MAIL_CONFIRM"
PAY_SHOP.PRODUCT_PURCHASABLE_COUNT,"PRODUCT_PURCHASABLE_COUNT"
PAY_SHOP.PRODUCT_SELL_PERIOD,"PRODUCT_SELL_PERIOD"
PAY_SHOP.RESET_COOLTIME_DAY,"PAYSHOP_RESET_COOLTIME_DAY"
PAY_SHOP.RESET_COOLTIME_HOUR,"PAYSHOP_RESET_COOLTIME_HOUR"
PAY_SHOP.RESET_COOLTIME_MINUTE,"PAYSHOP_RESET_COOLTIME_MINUTE"
PAY_SHOP.RESET_DAYOFMONTH_DESC,""
PAY_SHOP.RESET_PURCHASE_COUNT_BEFORE_TIME,""
PAY_SHOP.RUBY_FIRST_BUY_BENEFIT,"RUBY_FIRST_BUY_BENEFIT"
PAY_SHOP.RUBY_MONTHLY_BENEFIT,""
PAY_SHOP.RUBY_MONTHLY_REMAIN_DAY,"RUBY_MONTHLY_REMAIN_DAY"
PAY_SHOP.RUBY_MONTHLY_REMAIN_HOUR,""
PAY_SHOP.RUBY_PAYBACK_LUA_30,"RUBY_PAYBACK_LUA_30"
PAY_SHOP.VERONICA_BUY_TEXT,"PAYSHOP_VERONICA_BUY_TEXT"
PIT.PIT_RESET_MESSAGE,"PIT_RESET_MESSAGE"
PIT.PIT_RESET_TITLE,""
POLL.CANNOT_POLL_BEFORE_CHAPTER1_CLEAR,"CANNOT_POLL_BEFORE_CHAPTER1_CLEAR"
PORTAL.CANNOT_OPEN_PORTAL_MIN_NODE,"CANNOT_OPEN_PORTAL_MIN_NODE"
PORTAL.CHAPTER_LIST,"CHAPTER_LIST"
PORTAL.CHAPTER_SELECTING,"CHAPTER_SELECTING"
PORTAL.LAST_BATTLE_NODE_NAME,""
PORTAL.LAST_BATTLE_POSITION,""
PORTAL.MAP_MOVE_PORTAL_CONFIRM,"MAP_MOVE_PORTAL_CONFIRM"
PORTAL.PORTAL_SELECTING,"PORTAL_SELECTING"
PORTAL.SAVE_BASE_LOCATION_CONFIRM,"SAVE_BASE_LOCATION_CONFIRM"
PORTAL.WORLDMAP_CHAPTER_NAME,"WORLDMAP_CHAPTER_NAME"
PROMOTION.USE_COUPON_SUCCESS,""
PURCHASE_MARKETING.CLOSE_PURCHASE_MARKETING_POPUP_MESSAGE,""
PURCHASE_MARKETING.PURCHASE_MARKETING_INFO,""
QUEST.ALREADY_IN_MOVEPOSITION,""
QUEST.BUTTON_NPC_QUEST,""
QUEST.COMPLETE_POSITION,""
QUEST.COMPLETE_QUEST_COUNT,""
QUEST.COMPLETE_QUEST_MSG,""
QUEST.OCCUR_QUEST_COUNT,""
QUEST.QUEST_NOTICE_COMPLETED,""
QUEST.QUEST_NOTICE_OCCURRED,""
QUEST.QUEST_TARGET_BATTLE,""
QUEST.QUEST_TARGET_BATTLE_NONODE,""
QUEST.QUEST_TARGET_BUY,""
QUEST.QUEST_TARGET_BUY_NOSHOP,""
QUEST.QUEST_TARGET_CLEAR,""
QUEST.QUEST_TARGET_CLEAR__NOSTAR_NONODE,""
QUEST.QUEST_TARGET_CLEAR_NONODE,""
QUEST.QUEST_TARGET_CLEAR_NOSTAR,""
QUEST.QUEST_TARGET_EQUIPUPGRADE,""
QUEST.QUEST_TARGET_EVENTBATTLE,""
QUEST.QUEST_TARGET_HEROGET,""
QUEST.QUEST_TARGET_HEROLEVEL,""
QUEST.QUEST_TARGET_HEROLEVEL_NOCREATURE,""
QUEST.QUEST_TARGET_HEROSTAR,""
QUEST.QUEST_TARGET_HEROSTAR_NOCREATURE,""
QUEST.QUEST_TARGET_ITEMGIVE,""
QUEST.QUEST_TARGET_JOINMATCH,""
QUEST.QUEST_TARGET_KILL,""
QUEST.QUEST_TARGET_KILL_NOCREATURE,""
QUEST.QUEST_TARGET_KILL_NONODE,""
QUEST.QUEST_TARGET_KILL_NONODE_NOCREATURE,""
QUEST.QUEST_TARGET_KILLRACE,""
QUEST.QUEST_TARGET_KILLRACE_NONODE,""
QUEST.QUEST_TARGET_MATCHVICTORY,""
QUEST.QUEST_TARGET_NONE,""
QUEST.QUEST_TARGET_NONE_NONPC,""
QUEST.QUEST_TARGET_TEAMLEVEL,""
QUEST.QUEST_TARGET_VISIT,""
QUEST.QUEST_TYPE_DAILY,""
QUEST.QUEST_TYPE_EVENT,""
QUEST.QUEST_TYPE_MAIN,""
QUEST.QUEST_TYPE_NORMAL,""
QUEST.QUEST_TYPE_REPEAT,""
QUEST.QUEST_TYPE_SUB,""
QUEST.REQUIREMENT_COMPLETE,"MISSION_STATUS_REWARD_COMPLETED2"
QUEST.REWARD_TEAM_EXP,""
RAID.ASK_RESET_ALL_MESSAGE,""
RAID.ASK_RESET_MESSAGE,""
RAID.FILTER_RAID_GRADE_ALL,""
RAID.FILTER_RAID_GRADE_RANGE,""
RAID.FILTER_RAID_GRADE_RANGE_FIELD,""
RAID.FILTER_RAID_LEVEL_ALL,""
RAID.FILTER_RAID_LEVEL_MORE,""
RAID.FILTER_RAID_LEVEL_RANGE,""
RES_COLLECT.RESCOLLECT_BUY_CHEESE,"RESCOLLECT_BUY_CHEESE"
RES_COLLECT.RESCOLLECT_COLLECT_COMPLETE_MSG,"RESCOLLECT_COLLECT_COMPLETE_MSG"
RES_COLLECT.RESCOLLECT_COLLECT_COMPLETED,"RESCOLLECT_COLLECT_COMPLETED"
RES_COLLECT.RESCOLLECT_COLLECT_RESULT_GOLD,"RESCOLLECT_COLLECT_RESULT_GOLD"
RES_COLLECT.RESCOLLECT_COLLECT_STARTED,"RESCOLLECT_COLLECT_STARTED"
RES_COLLECT.RESCOLLECT_COLLECTING,"RESCOLLECT_COLLECTING"
RES_COLLECT.RESCOLLECT_COLLECTING_REMAIN_TIME,"RESCOLLECT_COLLECTING_REMAIN_TIME"
RES_COLLECT.RESCOLLECT_COLLECTPERHOUR,"RESCOLLECT_COLLECTPERHOUR"
RES_COLLECT.RESCOLLECT_GIVEUP_PLUNDER_CONFIRM,"RESCOLLECT_GIVEUP_PLUNDER_CONFIRM"
RES_COLLECT.RESCOLLECT_GOLD,"RESCOLLECT_GOLD"
RES_COLLECT.RESCOLLECT_ITEMCOUNT,"RESCOLLECT_ITEMCOUNT"
RES_COLLECT.RESCOLLECT_NO_TEAM,"RESCOLLECT_NO_TEAM"
RES_COLLECT.RESCOLLECT_NOGUILD,"RESCOLLECT_NOGUILD"
RES_COLLECT.RESCOLLECT_PLUNDER_END_BEFORE,"RESCOLLECT_PLUNDER_END_BEFORE"
RES_COLLECT.RESCOLLECT_PLUNDER_END_DAY_UNIT,"RESCOLLECT_PLUNDER_END_DAY_UNIT"
RES_COLLECT.RESCOLLECT_PLUNDER_END_HOUR_UNIT,"RESCOLLECT_PLUNDER_END_HOUR_UNIT"
RES_COLLECT.RESCOLLECT_PLUNDER_END_MINUTE_UNIT,"RESCOLLECT_PLUNDER_END_MINUTE_UNIT"
RES_COLLECT.RESCOLLECT_PLUNDER_SUCCESS,"RESCOLLECT_PLUNDER_SUCCESS"
RES_COLLECT.RESCOLLECT_PLUNDER_SUCCESS_MSG,"RESCOLLECT_PLUNDER_SUCCESS_MSG"
RES_COLLECT.RESCOLLECT_START_CHASE,"RESCOLLECT_START_CHASE"
RES_COLLECT.RESCOLLECT_START_COLLECT,"RESCOLLECT_START_COLLECT"
RES_COLLECT.RESCOLLECT_START_PLUNDER,"RESCOLLECT_START_PLUNDER"
RUNE.EQUIP_INFO_TAKEOFF,""
RUNE.EQUIP_RUNESLOT_TYPE_ERROR,""
RUNE.EVENT_RUNE_KEEP_MESSAGE,"EVENT_RUNE_KEEP_MESSAGE"
RUNE.RUNE_ALERT_NO_EMPTY_SLOT,""
RUNE.RUNE_ALERT_SELECT_EQUIP,""
RUNE.RUNE_ARMOR_SECONDGEAR,""
RUNE.RUNE_EQUIP_ASK_MESSAGE,""
RUNE.RUNE_EQUIP_ASK_TITLE,""
RUNE.RUNE_PRESERVE_ASK_MESSAGE,""
RUNE.RUNE_REPLACE_ASK_MESSAGE,""
RUNE.RUNE_STAT,""
RUNE.RUNE_TYPE_ACCESSORY_ONLY,""
RUNE.RUNE_TYPE_ARMOR_ONLY,""
RUNE.RUNE_TYPE_ARTIFACT_ONLY,""
RUNE.RUNE_TYPE_ORB_ONLY,""
RUNE.RUNE_TYPE_SECONDGEAR_ONLY,""
RUNE.RUNE_TYPE_TREASURE_ONLY,""
RUNE.RUNE_TYPE_WEAPON_ONLY,""
RUNE.RUNE_UNEQUIP_ASK_MESSAGE,""
RUNE.RUNE_UNEQUIP_ASK_TITLE,""
RUNE.RUNE_WEAPON_ARMOR,""
RUNE.RUNE_WEAPON_ARMOR_SECONDGEAR,""
RUNE.RUNE_WEAPON_SECONDGEAR,""
SCENARIO_QUEST.REWARD_TITLE,""
SELECT_AVATAR.CHANGE_COMPLETED_BUT_AVATAR_NOT_CHANGE,""
SELECT_REWARD.RECEIVED_SELECTED_REWARD,""
SELECT_REWARD.SELECT_REWARD_COMPLETED,"SELECT_REWARD_COMPLETED"
SHOP.BUY_CONFIRM_MSG,""
SHOP.COSTUME_BOUGHT_MSG,""
SHOP.NPC_RESTOCK_SHOP_ITEM_MSG,"NPC_RESTOCK_SHOP_ITEM_MSG"
SHOP.RESTOCK,"RESTOCK"
SHOP.SHOP_BOUGHT_MSG,"SHOP_BOUGHT_MSG"
SHOP.SHOP_MAX_STOCK,"SHOP_MAX_STOCK"
SHOP.SHOP_RESTOCK_CONFIRM,"SHOP_RESTOCK_CONFIRM"
SHOP.SHOP_RESTOCK_MSG,"SHOP_RESTOCK_MSG"
SUB_STORY.WORLD_TREE_NOT_VISITABLE,""
SYSTEM.APP_EXPIRED,""
SYSTEM.ASK_QUIT_MESSAGE,"ASK_QUIT_MESSAGE"
SYSTEM.ASK_QUIT_TITLE,"ASK_QUIT_TITLE"
SYSTEM.CHANGING_SERVER,"CHANGING_SERVER"
SYSTEM.FULLRECHARGE_COST_RUBY_DESC,"SPEND_RUBY_RECHARGE"
SYSTEM.HTTP_CONNECTION_REFUSED,""
SYSTEM.HTTP_ERROR_RETRY,""
SYSTEM.HTTP_INTERNAL_SERVER_ERROR,""
SYSTEM.HTTP_RETRY,""
SYSTEM.HTTP_UNKNOWN_HOST_ERROR,""
SYSTEM.LABEL_REMAIN_DAY,""
SYSTEM.LABEL_REMAIN_DAY_HOUR,""
SYSTEM.LABEL_REMAIN_HOUR,""
SYSTEM.LABEL_REMAIN_HOUR_MINUTE,""
SYSTEM.LABEL_REMAIN_MIN,""
SYSTEM.LABEL_REMAIN_MIN_SEC,""
SYSTEM.LABEL_REMAIN_SEC,""
SYSTEM.LOGIN_ACCOUNT_CHANGE_MESSAGE,"LOGIN_ACCOUNT_CHANGE_MESSAGE"
SYSTEM.LOGIN_GUEST_WARNING,""
SYSTEM.MOVE_BOOSTER_SHOP_CONFIRM,""
SYSTEM.MOVE_GEM_SHOP_CONFIRM,"MOVE_GEM_SHOP_CONFIRM"
SYSTEM.MOVE_GOLD_SHOP_CONFIRM,"MOVE_GOLD_SHOP_CONFIRM"
SYSTEM.MOVE_GUILD_MENU_CONFIRM,"MOVE_GUILD_MENU_CONFIRM"
SYSTEM.MOVE_HERO_SHOP_CONFIRM,"MOVE_HERO_SHOP_CONFIRM"
SYSTEM.MOVE_MATCH_MENU_CONFIRM,"MOVE_MATCH_MENU_CONFIRM"
SYSTEM.MOVE_TO_GOLD_SHOP_CONFIRM,"MOVE_TO_GOLD_SHOP_CONFIRM"
SYSTEM.NEW_APP_VERSION_MESSAGE,""
SYSTEM.NEW_APP_VERSION_TITLE,""
SYSTEM.NO_BATTLE_SERVER,"NO_BATTLE_SERVER"
SYSTEM.NOT_IMPLEMENTED,"NOT_IMPLEMENTED"
SYSTEM.OPEN_WITH_TEAMLEVEL,"OPEN_WITH_TEAMLEVEL"
SYSTEM.RECHARGE_STAMINA_FULL_REMAIN_TIME,"ALLRECHARGE_TIME_ANOTHER"
SYSTEM.RECHARGE_STAMINA_SECOND_DESC,"RECHARGE_TIME_ANOTHER"
SYSTEM.REMAIN_TIME_DAY_HOUR,"REMAIN_TIME_DAY_HOUR"
SYSTEM.REMAIN_TIME_DAY_HOUR_MINUTE,"REMAIN_TIME_DAY_HOUR_MINUTE"
SYSTEM.REMAIN_TIME_HOUR_MINUTE,""
SYSTEM.REMAIN_TIME_MIN_SEC,""
SYSTEM.RESULT_TYPE_CENSORED_WORD,"RESULT_TYPE_CENSORED_WORD"
TOWER.FLOOR,""
TOWER.TOWER_FLOOR_CLEAR,""
TOWER.TOWER_FLOOR_NUMBER,"TOWER_FLOOR_NUMBER"
TOWER.TOWER_FLOOR_NUMBER_1,"TOWER_FLOOR_NUMBER_1"
TOWER.TOWER_FLOOR_NUMBER_2,"TOWER_FLOOR_NUMBER_2"
TOWER.TOWER_FLOOR_NUMBER_3,"TOWER_FLOOR_NUMBER_3"
TOWER.TOWER_RECEIVE_REWARD_TITLE,""
TOWER.TOWER_REMAIN_TIME,"TOWER_REMAIN_TIME"
TOWER.TOWER_REQ_CHAPTER_NOT_CLEARED,""
TOWER.TOWER_RESET_MESSAGE,"TOWER_RESET_MESSAGE"
TOWER.TOWER_RESET_TITLE,"TOWER_RESET_TITLE"
TUTORIAL.TUTORIAL_BACKBUTTON_WARNING,""
TUTORIAL.TUTORIAL_REWARD_TITLE,"TUTORIAL_REWARD_TITLE"
WORLD_BOSS.WORLDBOSS_ASK_BATTLE_START_MESSAGES,""
WORLD_BOSS.WORLDBOSS_KILL_REWARD_DESC,""
WORLD_BOSS.WORLDBOSS_KILLED_BY_OTHER,""
WORLD_BOSS.WORLDBOSS_KILLED_BY_USER,""
WORLD_BOSS.WORLDBOSS_MY_RANKING,""
WORLD_BOSS.WORLDBOSS_MY_RANKING_PERCENT,""
WORLD_MAP.CHAPTER_BASE,"CHAPTER_BASE"
WORLD_MAP.MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED,"MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED"
WORLD_MAP.MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST,"MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST"
WORLD_MAP.MAP_MOVE_CHAPTER_CONFIRM,"MAP_MOVE_CHAPTER_CONFIRM"
WORLD_MAP.MOVE_TO_DUNGEON_ASK_MESSAGE,"MOVE_TO_DUNGEON_ASK_MESSAGE"
WORLD_MAP.MOVE_TO_DUNGEON_ASK_TITLE,"MOVE_TO_DUNGEON_ASK_TITLE"
WORLD_MAP.NODE_NUMBER,"NODE_NUMBER"
WORLD_MAP.VISIT_REWARD_TITLE,"VISIT_REWARD_TITLE"
WORLD_MAP.WORLDMAP_CANNOT_VISIT_NODE,"WORLDMAP_CANNOT_VISIT_NODE"
WORLD_MAP.WORLDMAP_CHAPTER_NAME,"WORLDMAP_CHAPTER_NAME"
WORLD_MAP_EVENT.OBJECTIVE_KILL_MONSTER,"OBJECTIVE_KILL_MONSTER"
WORLD_MAP_EVENT.WORLDMAP_EVENT_DUNGEN_HIDDEN_DESC,"WORLDMAP_EVENT_DUNGEN_HIDDEN_DESC"
WORLD_MAP_EVENT.WORLDMAP_EVENT_DUNGEN_HIDDEN_NAME,"WORLDMAP_EVENT_DUNGEN_HIDDEN_NAME"
